Attribute count,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature,Legend,mint,rank
7,The Greatest,No Trait,Scratch,No Trait,No Trait,Speed Ball,Purple Suit,Orange,Dosbrak,Muhammad Ali,3MFEbf8QGTjK2t56aNQCV129yFkb8QX7eUM2NjoVCTpT,1053
7,Butterflies And Bees,Sparring Headgear,No Trait,No Trait,No Trait,Speed Ball,Black Suit,Orange,Dosbrak,Muhammad Ali,5WdoUXmVefJXyyz7gvY1wUgFPT7YWrRpk71eRHE3psU6,1054
7,Butterflies And Bees,No Trait,Scratch,Medal,No Trait,No Trait,Navy Suit,Orange,Dosbrak,Muhammad Ali,7NbeyskzjNJZk4qEwp68gMDjEZRw1kjqW315cvyGhrVi,1055
6,Butterflies And Bees,No Trait,No Trait,No Trait,No Trait,Postage Stamp,Peach Suit,Black,Dosbrak,Muhammad Ali,9S6E1e1v6m8rwFJPQ3x3osk3MHR2ZQZ4HSHaYjDPC9H9,1056
6,Butterflies And Bees,No Trait,No Trait,No Trait,No Trait,Postage Stamp,Black Suit,Black,Dosbrak,Muhammad Ali,BEUJmwzEvpDLPNPNtdZJXsWBxsRvmWogB11oy7faN63a,1057
7,Butterflies And Bees,No Trait,Sweat,Goat Mouthguard,No Trait,Postage Stamp,No Trait,Purple,Dosbrak,Muhammad Ali,FFqneUZLjTGiKe2rFUBP8arHNMtkC3E5WmMR3WrAk73d,1058
8,The Greatest,Sparring Headgear,No Trait,No Trait,Bruised Eye,Red Gloves,Black Suit,Black,Dosbrak,Muhammad Ali,FQsbNMYXnaFmEiNHHgfPUwYdkWLxgGz9KPcnzEY3YmUt,1059
7,The Greatest,No Trait,No Trait,No Trait,Side Eyes,Black Gloves,Gown,Red,Dosbrak,Muhammad Ali,AiTGQP5u8rsfJNFZFxpNnH9qrSLuZfcBHH3152afbqbT,1060
8,The Greatest,Crown Goat,Sweat,Medal,No Trait,Towel,No Trait,Red,Dosbrak,Muhammad Ali,DqyCBTsU78DV9r6tMtwLEPeccTfLHFkKn8FV6h9C8DbJ,1061
7,The Greatest,Halo,No Trait,Medal,No Trait,Black Gloves,No Trait,Black,Dosbrak,Muhammad Ali,23xt1VMg6s9hhBrfrT8a3fSBXvnVWw74v8HgPQUzRQ1L,1062
7,Underwater,Sparring Headgear,Sweat,No Trait,No Trait,Towel,No Trait,Solana,Dosbrak,Muhammad Ali,6WD5iXHZKCS1cuX7kH14cw53xRbcgLbBqvzG3kQgviG9,1063
7,The Greatest,No Trait,Sweat,Locked,No Trait,Black Gloves,No Trait,Red,Dosbrak,Muhammad Ali,8WHiqfFL5TMQbQ4ifV4YagNaXQWMLWmivVPDKFXPJVed,1064
7,Underwater,Crown Goat,No Trait,No Trait,Wayfarers,Towel,No Trait,Black,Dosbrak,Muhammad Ali,9cwtWdydAtKCSA1bY6eVewrBs7JjyuA8p7DihuYsAyor,1065
7,Butterflies And Bees,Crown Goat,No Trait,Medal,No Trait,Towel,No Trait,Red,Dosbrak,Muhammad Ali,GkniDKUASsNKD3xrKdvrzdEP9dxc7kyh43VpkBU5gsV,1066
7,The Greatest,No Trait,No Trait,Medal,No Trait,Black Gloves,Purple Suit,Gold,Dosbrak,Muhammad Ali,27sXvr8LFnjohFEU2nnwsHi4bwEh3npnpCSHyN1qW6Qd,1067
6,The Greatest,No Trait,Sweat,Locked,No Trait,No Trait,No Trait,Solana,Dosbrak,Muhammad Ali,2BTMXi8jzbFgMUgf3PZ5WtMz7KNtLMBZYY1j2Cdo96vM,1068
7,The Greatest,No Trait,Sweat,Locked,No Trait,Red Gloves,No Trait,Orange,Dosbrak,Muhammad Ali,3CMn1WPgSdr2goHaj8w1o9ZK7YbM4LbcnwevX8c8ndDw,1069
8,The Greatest,Hat,Scratch,No Trait,No Trait,Red Gloves,Navy Suit,Solana,Dosbrak,Muhammad Ali,4E1futFoWGuZTjRcyemJTgoEbS57jhJg3SQTsPw5rwm1,1070
8,The Greatest,No Trait,No Trait,Medal,Bruised Eye,Black Gloves,Gown,Black,Dosbrak,Muhammad Ali,9ZPWMVCYbVqAwBzD6V5rUJfyEExZ63yom9Utgazxagsf,1071
8,The Greatest,Hat,Scratch,No Trait,No Trait,Black Gloves,Navy Suit,Gold,Dosbrak,Muhammad Ali,CrBu7nsNBpwpXsBCbUDVHpTGoXU1KLdGsndSGD8sK3TU,1072
7,The Greatest,No Trait,Scratch,No Trait,No Trait,Shook Up The World,Navy Suit,Purple,Dosbrak,Muhammad Ali,EJ7rnAL2ZvM8cTb1AZGFUqU6FjpeZXmv63zDg5QckcRo,1073
8,Butterflies And Bees,Hat,No Trait,No Trait,Wayfarers,Red Gloves,Gown,Red,Dosbrak,Muhammad Ali,HoS9E3rAwZVfwE7bh5324GKfkAEcu23yov8ckoXrKbSr,1074
6,Butterflies And Bees,No Trait,No Trait,No Trait,Wayfarers,Microphones,No Trait,Red,Dosbrak,Muhammad Ali,qG5kvWrtGRPYNurCfdHCgnduQb2poszLV9ik8dsT9rJ,1075
6,The Greatest,No Trait,No Trait,No Trait,No Trait,Red Gloves,Elvis Gown,Red,Dosbrak,Muhammad Ali,4sbV7GNYQRSgqujhzP9fQzGdtuHXYMY9DXcJkiVq46cX,1076
7,Butterflies And Bees,No Trait,No Trait,No Trait,Wayfarers,Red Gloves,Purple Suit,Solana,Dosbrak,Muhammad Ali,7ovWotmrFah9MH4Ei6PH8GJmPkyDDwjn5aBA1qv9rqrC,1077
6,The Greatest,No Trait,No Trait,No Trait,No Trait,Mirror,Navy Suit,Orange,Dosbrak,Muhammad Ali,CW85x9qdgUjdteNEdp3EsWNkQdco4zSEv4ydJwDy1wgF,1078
7,Butterflies And Bees,Crown Goat,No Trait,Medal,No Trait,Towel,No Trait,Black,Dosbrak,Muhammad Ali,zpmZ7FH4Dqmk3mjrGZR9WE3965ZuNHzDgv8oR3UdqyM,1079
7,The Greatest,Sparring Headgear,No Trait,No Trait,Bruised Eye,No Trait,Black Suit,Purple,Dosbrak,Muhammad Ali,3qyU17hFVSUFP6bkY8rBioyToNKXmQ3HDLFE92tFyGL9,1080
7,Butterflies And Bees,Crown Goat,Sweat,No Trait,No Trait,Postage Stamp,No Trait,Red,Dosbrak,Muhammad Ali,63EkUDUywPhB98ZwkoivDJWBHop68cRZVbXF9giKqkvg,1081
7,Underwater,Hat,Sweat,No Trait,No Trait,Towel,No Trait,Solana,Dosbrak,Muhammad Ali,Ap6oinazPiecLn2APG6vhTFvkwxveVirxKoJimPC2BES,1082
7,Underwater,Hat,No Trait,No Trait,Bruised Eye,Speed Ball,No Trait,Solana,Dosbrak,Muhammad Ali,BPi5xTr958dc8sWfDDHGCF1Zntxupyiz6hfRa7VmK6hG,1083
6,Underwater,Hat,No Trait,No Trait,No Trait,No Trait,Peach Suit,Purple,Dosbrak,Muhammad Ali,Dem7NCZQJic9pyGqy4GPZn8mgBSb7NNusF9C1sjmTVcS,1084
7,Butterflies And Bees,Crown Goat,Sweat,No Trait,No Trait,Shook Up The World,No Trait,Gold,Dosbrak,Muhammad Ali,eYiE6z9iU8zFauURkhCka1cfpnuC8uEFjV6HZAwLF61,1085
6,The Greatest,No Trait,No Trait,No Trait,No Trait,Postage Stamp,Black Suit,Gold,Dosbrak,Muhammad Ali,3oR79a3GiyhRziaf9mYdSv16Zo9RmAFdfHsnZKEDW1Ps,1086
6,Underwater,No Trait,No Trait,Goat Mouthguard,No Trait,Shook Up The World,No Trait,Solana,Dosbrak,Muhammad Ali,4ewB3TbadW7e1M7fVp7sif2FyeXqwzxzg54VcxczTw2S,1087
6,The Greatest,No Trait,No Trait,No Trait,No Trait,Red Gloves,Elvis Gown,Black,Dosbrak,Muhammad Ali,AR5vqxemWwGgpTSWrswniWUwWGHQmEF4DLghxGqAveW,1088
8,The Greatest,Hat,No Trait,Medal,No Trait,Black Gloves,Navy Suit,Gold,Dosbrak,Muhammad Ali,GZZjF5CG2N45cMUW4AVPgkNhimNy4knkJe9UgqGXXhft,1089
6,The Greatest,No Trait,No Trait,No Trait,No Trait,Mirror,Navy Suit,Red,Dosbrak,Muhammad Ali,65QAo7kGzh3zNh8h9XfE7deaYrvRKTYQqZxMhc7tRnTp,1090
7,The Greatest,Halo,No Trait,Goat Mouthguard,No Trait,Black Gloves,No Trait,Orange,Dosbrak,Muhammad Ali,CtC19rWa8CyZfbz7MMrKs2meGRsTGrnc9eY1svzRWLU4,1091
6,Underwater,Halo,No Trait,No Trait,No Trait,Red Gloves,No Trait,Purple,Dosbrak,Muhammad Ali,FsvbHXg2rmi5XAHd1SuL2xPU7Q1uEHu1H9iGVcLPuAiQ,1092
7,The Greatest,No Trait,No Trait,Medal,No Trait,Red Gloves,Purple Suit,Gold,Dosbrak,Muhammad Ali,GatUvsFH8Adqd44dUEjXvu9bZLujLaccuCohRc1Mz7f6,1093
6,The Greatest,No Trait,No Trait,Locked,Wayfarers,No Trait,No Trait,Orange,Dosbrak,Muhammad Ali,GtWXnzskYm4HMwoCipZ2EWiLsQPKssRQrSHBgSb1VBZ9,1094
7,The Greatest,Crown Goat,No Trait,Medal,No Trait,Shook Up The World,No Trait,Black,Dosbrak,Muhammad Ali,3rxJeLQjfqia929TnQ2NnqFKUtbz6pvdQoTZzm2RsJXy,1095
7,Butterflies And Bees,Sparring Headgear,Scratch,No Trait,No Trait,Towel,No Trait,Red,Dosbrak,Muhammad Ali,9dN7r7B4quqZLfAQiPCnB8eRrio84KWzmjZJj6WmGMrP,1096
7,The Greatest,Hat,No Trait,No Trait,Bruised Eye,No Trait,Purple Suit,Red,Dosbrak,Muhammad Ali,BSkNty8aKtg6w5BxVDSkTD5AS5ZHgR7QnLXFj1PRLc7a,1097
7,Underwater,No Trait,Sweat,No Trait,Bruised Eye,Towel,No Trait,Solana,Dosbrak,Muhammad Ali,D4MpL4eurtgXMJ3wK9wZCMXLnp4gA21yU4J5m6akr7iK,1098
7,The Greatest,Crown Goat,No Trait,No Trait,Bruised Eye,No Trait,Gown,Gold,Dosbrak,Muhammad Ali,4aAjKkUdL2fB9UBdc462FsVQZRjivury1UpZoPf53bT9,1099
7,The Greatest,Hat,No Trait,Goat Mouthguard,No Trait,No Trait,Black Suit,Orange,Dosbrak,Muhammad Ali,6h1gxQtgcLB97RxGUnQA1TgLwzU4Q64KDryGErqU8QA8,1100
6,The Greatest,No Trait,No Trait,No Trait,Bruised Eye,Mirror,No Trait,Orange,Dosbrak,Muhammad Ali,6hpC3JDhN2amqx4AcTgjPCbHxaWHNZ24h6uAU6AZQnop,1101
7,The Greatest,No Trait,No Trait,Goat Mouthguard,Side Eyes,Red Gloves,No Trait,Gold,Dosbrak,Muhammad Ali,7EWDkMnge1toK3W2LbrGvdouj5xrGkz6C4ncxS98Bbxs,1102
6,Underwater,No Trait,No Trait,No Trait,No Trait,Shook Up The World,Navy Suit,Solana,Dosbrak,Muhammad Ali,7Jiv1pJU8e7cJFQjAtbgp3EeRTFPC68G5dKpKSsu3fVm,1103
7,The Greatest,No Trait,No Trait,Goat Mouthguard,No Trait,Speed Ball,Black Suit,Gold,Dosbrak,Muhammad Ali,APiJYYAPpSefbMVruNurKXEVowvGLq7frFRoiBkG5ufj,1104
7,The Greatest,No Trait,Scratch,No Trait,Wayfarers,No Trait,Peach Suit,Orange,Dosbrak,Muhammad Ali,AvZCu7WY8uM7oZgtpBkhxzMEWEvS24Us3zkwM2zetfh5,1105
6,Underwater,No Trait,No Trait,No Trait,Bruised Eye,No Trait,Purple Suit,Black,Dosbrak,Muhammad Ali,GKCRYMMghc8c39D8AXRJKWkmeGFtzCvjDhZezKxWAJ3s,1106
7,The Greatest,Crown Goat,Sweat,No Trait,No Trait,Postage Stamp,No Trait,Solana,Dosbrak,Muhammad Ali,GRuehBiMKPgZpdHZHY5WS3RioVixKNwMM3jZ1EbihMg7,1107
6,The Greatest,No Trait,No Trait,No Trait,Side Eyes,Shook Up The World,No Trait,Purple,Dosbrak,Muhammad Ali,29w4gDtHvzszjpg3HfpyrnqxLoDxEDxDLLc7Kwq7bTDw,1108
6,Butterflies And Bees,Halo,No Trait,No Trait,No Trait,No Trait,Navy Suit,Red,Dosbrak,Muhammad Ali,3pAqz8uh8mkrfn3xqwyD5wxPwT2nWpFmVw7iABgeSMeY,1109
6,The Greatest,Halo,No Trait,No Trait,No Trait,Shook Up The World,No Trait,Black,Dosbrak,Muhammad Ali,4r6BG8Ys1XcSsg5x4mvvuPW8Tb7EZuU8N1A1USKE51p7,1110
7,The Greatest,Crown Goat,No Trait,No Trait,No Trait,Speed Ball,Purple Suit,Black,Dosbrak,Muhammad Ali,68qiyj8Gzf77FcqYSJNS3D9oBBhfWETAsMm2FCaKUvpY,1111
6,Underwater,No Trait,No Trait,No Trait,No Trait,Speed Ball,Peach Suit,Solana,Dosbrak,Muhammad Ali,A7jxvQS4rbcJohx8eGVkXHhtdkZ9Tx4MKqUB89hnLLrN,1112
7,The Greatest,Sparring Headgear,No Trait,Goat Mouthguard,No Trait,No Trait,Black Suit,Black,Dosbrak,Muhammad Ali,BvDEw6nX1TEKX7tq8JcnxJYTfkAKN7bbJ8rxTRxz7Y9q,1113
7,The Greatest,Crown Goat,No Trait,No Trait,No Trait,Red Gloves,Purple Suit,Gold,Dosbrak,Muhammad Ali,DCvkpSMQuHCRpoysLYzotwLDoqdMXDL927qmWHjSS2Yq,1114
8,The Greatest,No Trait,Sweat,Goat Mouthguard,Wayfarers,Shook Up The World,No Trait,Orange,Dosbrak,Muhammad Ali,DpykgcxEQFskuDPAzxLFyg2jFk8x3AidGcysNG8eHgCs,1115
6,Butterflies And Bees,No Trait,Sweat,No Trait,No Trait,Mirror,No Trait,Red,Dosbrak,Muhammad Ali,EtkTNzWzbzKzG76MeGRJZ5kNjSb8nfMi8unZMjb2qaw3,1116
6,Underwater,Sparring Headgear,No Trait,No Trait,No Trait,No Trait,Gown,Solana,Dosbrak,Muhammad Ali,GvoJKK3U7WaVWtjSEBNHGEWzJCd9cqTFB3n6Fy8C23TQ,1117
8,The Greatest,Hat,No Trait,No Trait,Wayfarers,Red Gloves,Black Suit,Red,Dosbrak,Muhammad Ali,HE5AKk1xEpY5dkhyopYFRKuHVw2Wjz3NE3D2S1ZAw4M,1118
8,The Greatest,No Trait,Scratch,Goat Mouthguard,Wayfarers,Black Gloves,No Trait,Gold,Dosbrak,Muhammad Ali,21buz1MSkAT5QaWnAUL2mBu8FSo3veQg2qHymUkeExr6,1119
7,The Greatest,Halo,No Trait,No Trait,Wayfarers,Speed Ball,No Trait,Red,Dosbrak,Muhammad Ali,3FneTox4hYJVj3MUQzSZ5DCtnwYmRDvnMEW9q1quWt5y,1120
7,Butterflies And Bees,Crown Goat,No Trait,No Trait,No Trait,Black Gloves,Gown,Gold,Dosbrak,Muhammad Ali,4uM5F5upwEAedFWU8AyFe1hjS6vq7B9bSGD6jfLnY9sn,1121
6,Butterflies And Bees,Hat,No Trait,No Trait,No Trait,No Trait,Purple Suit,Solana,Dosbrak,Muhammad Ali,4vuVw8n1iMZhJMCkmg5mNSCnWoSCRHgH2et9SRkLEM2v,1122
8,Butterflies And Bees,Crown Goat,Sweat,Medal,No Trait,Black Gloves,No Trait,Orange,Dosbrak,Muhammad Ali,55CehiT7f3Pq87Qd8r9jB83JqH5pPWWQw6N4uPLWAYYR,1123
7,Butterflies And Bees,Hat,No Trait,No Trait,No Trait,Black Gloves,Peach Suit,Purple,Dosbrak,Muhammad Ali,5iah57P3CkAxca7Nzx56Nbpj8t8oGVv8uPFmmEQuqf6U,1124
8,The Greatest,Crown Goat,Sweat,Goat Mouthguard,No Trait,Towel,No Trait,Red,Dosbrak,Muhammad Ali,77rieijvx851XBrzbwy6N1vbRBisfnTH2HEAqnr96jfK,1125
6,The Greatest,No Trait,No Trait,Locked,No Trait,Speed Ball,No Trait,Orange,Dosbrak,Muhammad Ali,A3SqGKJMGjgvhJdXuKQmYxxBYZ4vBne5QRmqHAKRFgAu,1126
8,Butterflies And Bees,No Trait,Sweat,Medal,Wayfarers,Speed Ball,No Trait,Purple,Dosbrak,Muhammad Ali,EdbTWBJidoK8N7T7snVoVXE21BjRF92oqYWkZmDDos7U,1127
7,Underwater,Sparring Headgear,No Trait,No Trait,No Trait,Black Gloves,Gown,Black,Dosbrak,Muhammad Ali,GVsu3uSom6eYWRY9merqyw42874N7HfZ4zmnec41A6yE,1128
6,Underwater,Hat,No Trait,No Trait,No Trait,Shook Up The World,No Trait,Solana,Dosbrak,Muhammad Ali,Gkp2JoxkA8X5ydS2tLh1Y69TGaegBJdaREu3kZ3inSkc,1129
7,Butterflies And Bees,Hat,No Trait,Medal,No Trait,Towel,No Trait,Orange,Dosbrak,Muhammad Ali,H1jHkM77u9UzLaS3L3VjynQgf1LNavfytpMYStShqJpq,1130
8,Butterflies And Bees,No Trait,No Trait,Medal,Wayfarers,Black Gloves,Navy Suit,Black,Dosbrak,Muhammad Ali,H6czR5xN8sqJtnXNwQQdi335fYrRQ5JSWFyCjjjY9JZp,1131
8,The Greatest,No Trait,No Trait,Goat Mouthguard,Bruised Eye,Black Gloves,Gown,Red,Dosbrak,Muhammad Ali,HTeL3Lh9n6WpGBBaB1DSY6mK6hvUCndbgF4KyKdcW8xD,1132
7,Butterflies And Bees,Sparring Headgear,No Trait,No Trait,No Trait,Red Gloves,Peach Suit,Purple,Dosbrak,Muhammad Ali,8Xk5Fdbtv8PrBXsGA6TjUhhcS5YmJRWep5YPuannybMh,1133
7,The Greatest,Sparring Headgear,Scratch,No Trait,No Trait,Towel,No Trait,Solana,Dosbrak,Muhammad Ali,AFCBVaqhTq3WPK5ZAoVRXzZPh4fQCxwVVZEqnufTgSKr,1134
6,Butterflies And Bees,Halo,No Trait,No Trait,Bruised Eye,No Trait,No Trait,Orange,Dosbrak,Muhammad Ali,AXQnddqkaMAQNKdMx7Tue1feyWw8nkR7pXwRjcKDDywg,1135
6,The Greatest,No Trait,No Trait,No Trait,No Trait,Shook Up The World,Purple Suit,Gold,Dosbrak,Muhammad Ali,GrR5oSDoJNEfQ5UrJJxwrpAAuQyz8TWD8YQ7opr4R4JH,1136
9,The Greatest,Sparring Headgear,Sweat,Goat Mouthguard,Bruised Eye,Red Gloves,No Trait,Red,Dosbrak,Muhammad Ali,wM6NkgySKUgUbCLj2JdEix1Wc36eqG4jAGXDjV2cNqR,1137
7,Underwater,Sparring Headgear,Sweat,No Trait,No Trait,Towel,No Trait,Purple,Dosbrak,Muhammad Ali,5WjPQASjYvAJ6nNb2mLNa4hVFR1PUShne7eAjSmKtKhM,1138
7,Underwater,Sparring Headgear,Sweat,No Trait,Bruised Eye,No Trait,No Trait,Solana,Dosbrak,Muhammad Ali,6Pyo1nzidinDk8evpMdDVToJVjk8YJtvxmwVVnB5m695,1139
6,The Greatest,No Trait,No Trait,No Trait,No Trait,Microphones,Navy Suit,Orange,Dosbrak,Muhammad Ali,B8k3v51sRs2dCicvXGEYL3gW84WNvumUa69nKt6bLZ82,1140
7,The Greatest,Halo,No Trait,No Trait,No Trait,Black Gloves,Navy Suit,Red,Dosbrak,Muhammad Ali,BniZtqZ8vDzxdWqBvXr3Nt5Pq2hnJrac3p5eDxNHRmnb,1141
7,Butterflies And Bees,No Trait,Sweat,No Trait,Side Eyes,Speed Ball,No Trait,Red,Dosbrak,Muhammad Ali,DBkkuTvukhn6DX7mrMhNpAn52MaUY1UtvApGzv5sSUJ3,1142
8,The Greatest,Crown Goat,Scratch,No Trait,No Trait,Red Gloves,Navy Suit,Red,Dosbrak,Muhammad Ali,Ffz8Pv9HyPYBqXzrwgkAyKcPt1hJ1uzdKDb3osV7uKsZ,1143
8,The Greatest,Crown Goat,Sweat,Medal,No Trait,Speed Ball,No Trait,Purple,Dosbrak,Muhammad Ali,H8qJxuyzHweiMXrb4PGtxGJRGgfMyHWsRqxXL5CXcq8U,1144
8,Butterflies And Bees,Crown Goat,Sweat,No Trait,Bruised Eye,Black Gloves,No Trait,Gold,Dosbrak,Muhammad Ali,D9dnDfDT4TcagB9vY2XKvAmt7Mgpx2DRV4zzbYFpvg9z,1145
7,The Greatest,Crown Goat,No Trait,No Trait,Wayfarers,No Trait,Black Suit,Orange,Dosbrak,Muhammad Ali,DDaphZnyJeDrpRdhSuXdJVDLgviUxFpRUkvUn4GjHSac,1146
6,Butterflies And Bees,No Trait,Scratch,No Trait,No Trait,No Trait,Purple Suit,Red,Dosbrak,Muhammad Ali,3bcS1aV3Q7BygseZXBxM3fmgQbJrLeWVazQENet9eMxu,1147
5,The Greatest,No Trait,Sweat,No Trait,No Trait,No Trait,No Trait,Usa,Dosbrak,Muhammad Ali,45FAbaEPLH96sQfQHW8AG4NKhBcHxBDrLqxwU247euKk,1148
7,The Greatest,Sparring Headgear,No Trait,No Trait,No Trait,Speed Ball,Purple Suit,Orange,Dosbrak,Muhammad Ali,4w8HS1qMHA7gLcjyAcbVRuUfx5n26WK1eUJ6r4Br47Pw,1149
7,The Greatest,Hat,Scratch,No Trait,No Trait,Towel,No Trait,Solana,Dosbrak,Muhammad Ali,6bhBfFsbd3qdNJcho9aWJkoHeY4VyxbncftS1gYhArZk,1150
7,The Greatest,Sparring Headgear,No Trait,Medal,No Trait,Towel,No Trait,Solana,Dosbrak,Muhammad Ali,8rPwqKikKr67mBpA9y214jdn3FXcpW3z8YKTRAWHEYXU,1151
8,The Greatest,No Trait,Scratch,No Trait,Wayfarers,Black Gloves,Navy Suit,Gold,Dosbrak,Muhammad Ali,ApSBECDH9EE7NMda7jBKkoHywFvhvHYZqqBKUrsTWsiu,1152
6,Underwater,Sparring Headgear,No Trait,No Trait,No Trait,No Trait,Black Suit,Black,Dosbrak,Muhammad Ali,Bj4auLU9FgkxSqTUEF2xGMLqCakPD45iCoQD7ag3vbwH,1153
8,The Greatest,Sparring Headgear,No Trait,Goat Mouthguard,No Trait,Speed Ball,Navy Suit,Red,Dosbrak,Muhammad Ali,D7UPoUom2WGWrTF6HRdCdL7NYWwsZn3QmkzBdpayfWAF,1154
7,The Greatest,Hat,No Trait,No Trait,No Trait,Speed Ball,Peach Suit,Gold,Dosbrak,Muhammad Ali,Ehuo8UABGaMjmamdhUevRrXJq1rHLyk3PZ8DxyZp2KzQ,1155
6,The Greatest,No Trait,Scratch,No Trait,Side Eyes,No Trait,No Trait,Gold,Dosbrak,Muhammad Ali,Et4pcy6UnxgBhLmePYGRh8e71SPYQP1hAea4G5sAV3LU,1156
6,Butterflies And Bees,No Trait,Sweat,No Trait,No Trait,Microphones,No Trait,Orange,Dosbrak,Muhammad Ali,F5LjmqVbJ2XXM8a1icFzK84P63h6eDSaV32hEJVkYM1u,1157
7,The Greatest,Sparring Headgear,No Trait,No Trait,Bruised Eye,No Trait,Peach Suit,Orange,Dosbrak,Muhammad Ali,XPcrybRAoAUEWRNVJmtNLGfdHen8LVGFMpRXYn6jmkh,1158
7,The Greatest,Crown Goat,No Trait,Goat Mouthguard,No Trait,No Trait,Gown,Orange,Dosbrak,Muhammad Ali,4BWGEXwnKDTUV2FkFZkgz1sm5ZqsVmvmYCCRrkofumkM,1159
7,The Greatest,Crown Goat,No Trait,No Trait,Wayfarers,Shook Up The World,No Trait,Gold,Dosbrak,Muhammad Ali,5CxD8D4J2t63nvbZokXMk5NehFpNjQE3cyVQ1rZdb1jY,1160
7,Underwater,Hat,No Trait,No Trait,No Trait,Black Gloves,Navy Suit,Solana,Dosbrak,Muhammad Ali,6rtAhigiE5JLF18UxNKYZUZjLyqCuvdGurVTc5zzo9NE,1161
7,Butterflies And Bees,No Trait,No Trait,Goat Mouthguard,No Trait,Black Gloves,Black Suit,Red,Dosbrak,Muhammad Ali,6xdvQ78u8xoGUxcmLrZDjXUvo98As8jWcugZxTXgA7Ev,1162
6,Underwater,No Trait,No Trait,No Trait,Wayfarers,Postage Stamp,No Trait,Purple,Dosbrak,Muhammad Ali,FtmUUfMHGU3uSvZSbCFaHJxQ9EyaeHRkgAYdsykG7sa8,1163
7,Butterflies And Bees,Halo,Sweat,No Trait,No Trait,Red Gloves,No Trait,Orange,Dosbrak,Muhammad Ali,35TXiyG7pCKZUxj2SQB1T9usDpPYB5FZ8vARJ9azD8nU,1164
7,Underwater,Sparring Headgear,No Trait,No Trait,No Trait,Red Gloves,Navy Suit,Solana,Dosbrak,Muhammad Ali,3Pv7wFtbnRf4qTNjxXFCrwtsL5mVsNW7YwF4qdU5zo28,1165
7,The Greatest,No Trait,No Trait,No Trait,Bruised Eye,Speed Ball,Black Suit,Gold,Dosbrak,Muhammad Ali,43W8kdKGmXwXigR6FLt9k7uhd2fhhgMe3JJjsK5NFzzk,1166
8,The Greatest,Sparring Headgear,No Trait,Goat Mouthguard,No Trait,Speed Ball,Navy Suit,Black,Dosbrak,Muhammad Ali,7HxQupw4AqaYU8UqtdFMkZf4jfvUhA42RgYb93ULhSRU,1167
7,The Greatest,Crown Goat,No Trait,No Trait,No Trait,Shook Up The World,Navy Suit,Orange,Dosbrak,Muhammad Ali,7hPiZ78sZHpzgEAhGi7NVwC7fBZZsSwWge5JDCarubZk,1168
7,Underwater,No Trait,Sweat,No Trait,Wayfarers,Towel,No Trait,Solana,Dosbrak,Muhammad Ali,8MEhFXSpH3wacUz7aHztnTBgKa3vAPep4f6A3vhqzyQv,1169
6,The Greatest,No Trait,No Trait,No Trait,Bruised Eye,Microphones,No Trait,Orange,Dosbrak,Muhammad Ali,A5k9DhLgstWwUeH5HukPDcvQVJ7dqeQ88GJNhy3J4qZn,1170
7,Butterflies And Bees,Crown Goat,No Trait,No Trait,No Trait,Black Gloves,Gown,Purple,Dosbrak,Muhammad Ali,F4T6MQDZ6LJAsLHvdfW5kEAaHKoaby8QPocF5q3b72LW,1171
7,The Greatest,Sparring Headgear,No Trait,No Trait,No Trait,Speed Ball,Purple Suit,Red,Dosbrak,Muhammad Ali,FqVz3CK2a4aCRjbH9KG52L2fXqpxzQ2MtETFe6btYhoo,1172
6,Underwater,No Trait,No Trait,Medal,No Trait,Towel,No Trait,Solana,Dosbrak,Muhammad Ali,HReoNwweEyzyzQi1fWwEN2ht7mX67dHs5rcEXCdQRCFq,1173
7,The Greatest,Sparring Headgear,No Trait,No Trait,No Trait,Speed Ball,Black Suit,Purple,Dosbrak,Muhammad Ali,5L4HqyFj1fDF9WioZRXiuoqaAyiAts7J5ZKgrV2Vbco2,1174
7,The Greatest,Halo,No Trait,No Trait,Bruised Eye,Black Gloves,No Trait,Red,Dosbrak,Muhammad Ali,72BJayfkgYfHk7AnWC3954fz4q1dQEjB6H87ros9eWQK,1175
7,The Greatest,No Trait,Scratch,No Trait,No Trait,Black Gloves,Black Suit,Purple,Dosbrak,Muhammad Ali,9sBjS9PBSyRYLgo9WMVWFLCjNTD11eDZKnjyCEpJL55a,1176
7,The Greatest,Crown Goat,No Trait,No Trait,No Trait,Speed Ball,Peach Suit,Orange,Dosbrak,Muhammad Ali,BM4SHfNsRuyuuhJriTRF98s7pYLKF5723nyud2RsUW67,1177
7,The Greatest,Hat,No Trait,No Trait,No Trait,Black Gloves,Purple Suit,Gold,Dosbrak,Muhammad Ali,EYRrJ5nQgKvBQsxVAkHvrMyJftcs2Y7sV62qPKWSN2cR,1178
6,The Greatest,No Trait,Sweat,No Trait,No Trait,Mirror,No Trait,Gold,Dosbrak,Muhammad Ali,GrDeKqRpyaLCDgWirJAirVWTH9A6fTqgiuKM4qfcDisX,1179
6,The Greatest,Halo,No Trait,No Trait,No Trait,No Trait,Navy Suit,Gold,Dosbrak,Muhammad Ali,HYCoun5HA1ygai9RheLmPCSVsjUW79hCWBYX749k19P7,1180
