Attribute count,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature,Legend,mint,rank
8,Old,No Trait,Sweat,Jaws,No Trait,Gold Glove,Solana Jersey,Red,Dosbrak,Alexander Ovechkin,BVxscxfmi7igm27R9E8BbFqn6ioeFYDSPbPgdyagYmTB,1043
7,Standard,No Trait,Bloody,No Trait,No Trait,Diamond Glove,Patriot,Red,Dosbrak,Alexander Ovechkin,FWWZSHyUpjDBUZVM7vQLintJ5i7mva5AdAd3EcExvrAK,1044
6,Standard,Gold Helmet,No Trait,No Trait,No Trait,No Trait,Patriot,Blue,Dosbrak,Alexander Ovechkin,4e5wjs3NBqcRsyjwjDUFLedZcX7M1B9tRYvYyzvFZGzi,1045
7,Young,No Trait,No Trait,Gold Teeth,No Trait,Gold Glove,Patriot,Orange,Dosbrak,Alexander Ovechkin,8oJ8pXijJsXPMmsPbdcTHHkmRpEDs2afEzCBo33wdywt,1046
7,Old,No Trait,No Trait,No Trait,Bruised Eye,Diamond Glove,White Jersey,Blue,Dosbrak,Alexander Ovechkin,9cJvnfkpTc6FZJfMdU9zdy8N2Vj3kwvEXve5Y5a9Q5q,1047
8,Standard,Russian Hat,No Trait,No Trait,Laser Eyes,Gold Glove,Red Jersey,Green,Dosbrak,Alexander Ovechkin,J1HzUGC9BZMnGYfJbpHFRM3rTz6RwcuyF826eoKMDoe5,1048
8,Standard,No Trait,Bloody,No Trait,Wayfarers,Gold Stick,Patriot,Red,Dosbrak,Alexander Ovechkin,3ZzJCF7iRj2stKaEUEi7fGKLe4XFDQwyd4VYTBtEp4SN,1049
7,Standard,Gold Helmet,No Trait,No Trait,No Trait,Raining Pucks,Blue Jersey,Green,Dosbrak,Alexander Ovechkin,C7JgAp45VD4ZRBcLRbxG1gQY2Y2ssMVEVDZNnFHpKfpb,1050
8,Standard,Black Helmet,No Trait,No Trait,Bruised Eye,Diamond Glove,Red Jersey,Red,Dosbrak,Alexander Ovechkin,CDKs44jKgup3vBnbHCf8MPdmgzfGCJpuxZcRyfcJXwHP,1051
9,Standard,Black Helmet,Sweat,No Trait,Bruised Eye,Bloody Glove,Patriot,Blue,Dosbrak,Alexander Ovechkin,DiWwSHU97AXw8z6nJD5sPKJsYyAXsd3bSvmHJq773GVw,1052
9,Standard,No Trait,Sweat,Jaws,Wayfarers,Gold Stick,White Jersey,Red,Dosbrak,Alexander Ovechkin,FNKWTJHtGdmE8q4XnHKmFa3XGy9ujQX51qtQR3WC8tSH,1053
7,Young,No Trait,No Trait,No Trait,Laser Eyes,Bloody Glove,Black Jersey,Red,Dosbrak,Alexander Ovechkin,HMwH5eN4kWiUpVQeKtqAPB4J8q63hxK44PWKUTzmw5HC,1054
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Dentist,White Jersey,Black,Dosbrak,Alexander Ovechkin,28tPQU2qjNDtnL6QPzW6z37uck5RKEFXKksh4drCf3jS,1055
8,Old,Russian Hat,No Trait,No Trait,Bruised Eye,Ice Stick,Black Jersey,Blue,Dosbrak,Alexander Ovechkin,2b84yKmMtZ8zivJThTWkqWhmFzksdokWhng8T2t2SbzE,1056
7,Standard,No Trait,No Trait,No Trait,Laser Eyes,Raining Pucks,Solana Jersey,Black,Dosbrak,Alexander Ovechkin,3uWZZqfYWv29q9MEQJfcQqhDDS6SZR7rPZQLoqSRjMQc,1057
7,Standard,Gold Helmet,No Trait,No Trait,No Trait,Raining Pucks,Blue Jersey,Red,Dosbrak,Alexander Ovechkin,8QksYUkPwNTgYnC6yUyHxAtAz6isHU6SC8mg1aFqbtpY,1058
7,Old,Black Helmet,No Trait,No Trait,No Trait,Diamond Stick,White Jersey,Red,Dosbrak,Alexander Ovechkin,FdGRnqmCzqx9jh6ZiaWfyuz5xBYf7zL5bPcEqR32rzwt,1059
8,Old,No Trait,Sweat,Gold Teeth,No Trait,Raining Pucks,Blue Jersey,Green,Dosbrak,Alexander Ovechkin,H72AmLoLg7DpeSWVPVbi9mBESYG7kq9eM2iSWjXMuXvE,1060
8,Standard,Russian Hat,Sweat,No Trait,No Trait,Diamond Stick,Black Jersey,Green,Dosbrak,Alexander Ovechkin,78GzVyVGVs7Cy9A7qsAPUVYJVvqzUtEyW8wAEMjFYxRu,1061
7,Young,No Trait,No Trait,Gold Teeth,No Trait,Bloody Glove,Blue Jersey,Blue,Dosbrak,Alexander Ovechkin,92Mti64CWqpPX1y6Y66hgm1JuxTNn9A19mzbTP4PYTbt,1062
8,Standard,Russian Hat,Sweat,Jaws,No Trait,No Trait,White Jersey,Red,Dosbrak,Alexander Ovechkin,APf83mtc9hKBR34ioUicbZWHKKA3ZeXTSumVDuY4QAaX,1063
7,Standard,No Trait,Sweat,No Trait,No Trait,Gold Stick,The Red Machine,Orange,Dosbrak,Alexander Ovechkin,ATAB6QiZNyT5SqDCJN5f3Zoqo8rCveS1E5vpYiG8cwLU,1064
7,Standard,No Trait,Sweat,No Trait,No Trait,Gold Glove,Red Jersey,Blockasset,Dosbrak,Alexander Ovechkin,CrYrrZNx4w1FDtvDBLhgqBHyycvBsRJAkeVhfTHqLWP4,1065
7,Standard,No Trait,No Trait,No Trait,Laser Eyes,Bloody Glove,Solana Jersey,Blue,Dosbrak,Alexander Ovechkin,EYyDZcQ56cR814vcH9oNv4KFGrWqo2fCMuSsgLR4mxtX,1066
7,Standard,Gold Helmet,No Trait,No Trait,No Trait,Bloody Glove,Patriot,Blue,Dosbrak,Alexander Ovechkin,FXZdxi3WdhxtKpB6ft9ZPV9ZXrVnsB5PxzZpQZct7rSF,1067
7,Standard,Gold Helmet,No Trait,No Trait,No Trait,Gold Glove,Blue Jersey,Blue,Dosbrak,Alexander Ovechkin,mCeAiikr7AN3yuPHbvF8UsmWF91N8nYDcN7g6X2125C,1068
6,Standard,No Trait,No Trait,No Trait,No Trait,Dentist,Solana Jersey,Black,Dosbrak,Alexander Ovechkin,2gwouT8mrm8TtsNQF3ZrovF7sFRJGA6bGQrGd2afbM7A,1069
7,Old,Gold Helmet,No Trait,No Trait,No Trait,Ice Stick,Red Jersey,Black,Dosbrak,Alexander Ovechkin,52BUTLoWaskxH18SXTPuMzzMw94WttsgGv6qaKghKmd4,1070
9,Standard,Russian Hat,Sweat,Gold Teeth,No Trait,Raining Pucks,Red Jersey,Black,Dosbrak,Alexander Ovechkin,9ACSArVCAxq57cP9uDESNL6oxeYuNWGNu9oEvG8MVCRn,1071
8,Standard,Ba Snapback,No Trait,Gold Teeth,No Trait,Gold Glove,Patriot,Blue,Dosbrak,Alexander Ovechkin,AkwqZBVMw6gcDD3mSE5E9B6KgpXWGURMUxr2PZ3h97tU,1072
8,Young,No Trait,Sweat,Jaws,No Trait,Gold Glove,Red Jersey,Orange,Dosbrak,Alexander Ovechkin,BjegHpXnY7RNDGvjr2uNJDY1v9DEs715e2wWhmbL4AQy,1073
7,Old,No Trait,No Trait,No Trait,Laser Eyes,Gold Glove,Patriot,Black,Dosbrak,Alexander Ovechkin,DsDKb6mabymfyx2Zre7DTL4r13VutRNdyDpR1tTbztE2,1074
8,Standard,Gold Helmet,Sweat,No Trait,No Trait,Ice Stick,Red Jersey,Green,Dosbrak,Alexander Ovechkin,EtzG1XeSMTKshS9mEhpy8iiv7Ko7bDJinZ8jVLn3wmHg,1075
8,Old,Black Helmet,No Trait,Gold Teeth,No Trait,Ice Stick,Black Jersey,Red,Dosbrak,Alexander Ovechkin,EyrAVYyT87PKCNimmbvYT1ZSUBF3QHpisgNAecmWnstJ,1076
7,Standard,No Trait,No Trait,No Trait,Laser Eyes,Raining Pucks,Patriot,Orange,Dosbrak,Alexander Ovechkin,Gkwak6dMJh1Hb3ZwhPsjk7La7jpv62ZW8wickT8ooNZR,1077
8,Old,No Trait,No Trait,Jaws,Wayfarers,Gold Glove,Patriot,Red,Dosbrak,Alexander Ovechkin,3hgjBQnBfhbNR3eNjkVzo8e5dvFNdvJEEvvQ34tA792Z,1078
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Ice Stick,The Red Machine,Blue,Dosbrak,Alexander Ovechkin,BZsxypBXdFXnZryjZMTHNG4r2A8CyWrkSERB7j8LPrjq,1079
6,Standard,No Trait,No Trait,No Trait,No Trait,Ice Stick,White Jersey,Blockasset,Dosbrak,Alexander Ovechkin,GMtWgHRfLtuZdR2wTz2KBedswDTJgQwpTGMYm3MMy4Fz,1080
7,Standard,No Trait,No Trait,No Trait,Bruised Eye,Diamond Stick,Blue Jersey,Green,Dosbrak,Alexander Ovechkin,GuRZ46f5zKZTfme4PLdEwv99ccH6p9SLr432JmEjsSNi,1081
9,Standard,Ba Snapback,Sweat,No Trait,Wayfarers,Gold Stick,Blue Jersey,Black,Dosbrak,Alexander Ovechkin,HVKtnCvxjPXTS2VMBLMfGe7mR3hoJrgpC3ahNmULgve8,1082
7,Standard,Black Helmet,No Trait,Gold Teeth,No Trait,No Trait,Blue Jersey,Blue,Dosbrak,Alexander Ovechkin,2df81FiShV4XRtkEWqSeZcCpNhSJHFiXEWkgRD6RBfs8,1083
7,Standard,Gold Helmet,No Trait,No Trait,No Trait,Raining Pucks,White Jersey,Orange,Dosbrak,Alexander Ovechkin,2sQtYbt4VLU1ZPV7eevkJLWrw5r4iWFMQRrYPntqwS4i,1084
7,Young,No Trait,No Trait,No Trait,Bruised Eye,Gold Stick,Blue Jersey,Green,Dosbrak,Alexander Ovechkin,47sRH7KRpu41z4wHw7NUdLv1XZNGCZr4ee8wst9MFGhd,1085
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Gold Stick,The Red Machine,Black,Dosbrak,Alexander Ovechkin,5mPBdM75jnxKnhqkhGwiYbai4ipMhYBb5GCJnJweLLNp,1086
8,Standard,Russian Hat,Sweat,No Trait,No Trait,Gold Stick,Solana Jersey,Blue,Dosbrak,Alexander Ovechkin,7338HjJVZTcmWd5AnKmbudSPhWjQL8UCLyhVXNrdxu2K,1087
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Ice Stick,Suit,Green,Dosbrak,Alexander Ovechkin,81jqLRgdGR3UCr3bWpJc6RMusAGSit7TDXPe79z8xrpK,1088
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,Gold Glove,Suit,Black,Dosbrak,Alexander Ovechkin,9PxNcgDrAY1qHy5TsgfwiUHYJSboFd7cQ3qcjsasjTrT,1089
9,Standard,Black Helmet,Sweat,No Trait,Bruised Eye,Raining Pucks,White Jersey,Blue,Dosbrak,Alexander Ovechkin,9UcLudsZr6qSMhAHCXAtsTtDPHAB6gBZjj88SQVXWweV,1090
8,Standard,Black Helmet,No Trait,Gold Teeth,No Trait,Ice Stick,Patriot,Green,Dosbrak,Alexander Ovechkin,AasniS6Q5CgeyorY6juHDuRHQ2L4mLzPMDQNbCFBv1L4,1091
8,Standard,No Trait,Sweat,Gold Teeth,No Trait,Diamond Glove,Black Jersey,Black,Dosbrak,Alexander Ovechkin,CAXfghvL1kMXMoQEFgkZZnF9ct2qgEZxNk6Fn6gFyvxp,1092
8,Standard,Russian Hat,Bloody,No Trait,No Trait,Ice Stick,Black Jersey,Orange,Dosbrak,Alexander Ovechkin,DX5qReYrs485QNPJNHq9eQMvgxBbwB7iTQrHtqNT7Y2q,1093
8,Young,Russian Hat,Sweat,No Trait,No Trait,Bloody Glove,Patriot,Black,Dosbrak,Alexander Ovechkin,29xt6APZufnijvTn5H1y7maimhdk8aJUWGwSsB3uh8tA,1094
8,Standard,Black Helmet,No Trait,Gold Teeth,No Trait,Gold Glove,Blue Jersey,Orange,Dosbrak,Alexander Ovechkin,2BFMN6qsPoPFgHgZb7qUGU5MzKaD2AUoH3BVMibGxbmA,1095
8,Standard,No Trait,No Trait,Jaws,Bruised Eye,Gold Stick,White Jersey,Red,Dosbrak,Alexander Ovechkin,56rcAUcXKuKfNKBA262ar1sFGHRiyhj5SUT2pDNFLj18,1096
6,Standard,No Trait,No Trait,No Trait,No Trait,Dentist,Blue Jersey,Orange,Dosbrak,Alexander Ovechkin,5yJJ1bHZPRY3J6zRLcMFKFWduzaziw5csWFvTqQhUSCT,1097
8,Young,Ba Snapback,Sweat,No Trait,No Trait,Gold Glove,Patriot,Green,Dosbrak,Alexander Ovechkin,66ppGfK7oJbkgDPficKizbe5y3s81GBZuMY9njrNeLhL,1098
7,Young,Russian Hat,No Trait,No Trait,Wayfarers,No Trait,White Jersey,Green,Dosbrak,Alexander Ovechkin,7aiBiqtmX66z9xdQ9gN9r5Pq3utzrrLU26P4h9xJKEcQ,1099
8,Standard,No Trait,Bloody,No Trait,Bruised Eye,Gold Glove,Patriot,Red,Dosbrak,Alexander Ovechkin,8eeaLq5aUVoCJgNkJ4dNtrJBtiaD4CEe9ijKVK6JKLd9,1100
7,Standard,No Trait,No Trait,Gold Teeth,No Trait,Diamond Glove,Blue Jersey,Black,Dosbrak,Alexander Ovechkin,94jAnuki34skctysjuZReSA2eashaaR58xDkEhubv6VC,1101
9,Standard,No Trait,Sweat,Jaws,Wayfarers,Bloody Glove,Patriot,Green,Dosbrak,Alexander Ovechkin,BTEQX32zPWbD25Gxs6N1HkcDpZ2oMkcmd1wFu37jtzXJ,1102
8,Old,No Trait,Sweat,No Trait,Bruised Eye,Gold Stick,Patriot,Green,Dosbrak,Alexander Ovechkin,C8j6qZg6u2aGkuRJNFmPHW6ngAuvqvRTDCCJVDVcGozT,1103
9,Young,Black Helmet,Sweat,No Trait,Wayfarers,Bloody Glove,Red Jersey,Black,Dosbrak,Alexander Ovechkin,CLTGwr4RBZG3aWyp4rbnpxfTJJ3jgFG4LN1gmehhScVA,1104
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Dentist,Black Jersey,Red,Dosbrak,Alexander Ovechkin,4hQAipQVkgmtoKPxBy1RZ3bcgybLHbJRDTk5eHCKkgWb,1105
7,Young,No Trait,Bloody,No Trait,No Trait,Gold Glove,Patriot,Red,Dosbrak,Alexander Ovechkin,4qe3NsTBvwSQgkrFVDoG7sEMnR7swokf3y3qv2o5grov,1106
8,Old,Black Helmet,No Trait,Jaws,No Trait,Bloody Glove,Black Jersey,Blue,Dosbrak,Alexander Ovechkin,5LKEqjrWzgdmDA2Ka6k8XVjyEVWgpsPu7UhVznVJA5K7,1107
7,Standard,No Trait,No Trait,Jaws,No Trait,Diamond Glove,Blue Jersey,Black,Dosbrak,Alexander Ovechkin,6bDkcZnNNTQQ7cuiMKGYvDQjeT23z5TyHUWszbQJjWw4,1108
7,Standard,Black Helmet,No Trait,No Trait,No Trait,Bloody Glove,Suit,Green,Dosbrak,Alexander Ovechkin,7JDhK7TH42vYgMqVU6G2Cj1CX9Gfthj25J3RAaHC43NM,1109
8,Standard,No Trait,No Trait,Gold Teeth,Bruised Eye,Gold Stick,White Jersey,Black,Dosbrak,Alexander Ovechkin,83CPGQXqLkevg1rzSXtosH4ffmmTRQvjQU12FYYHQZke,1110
8,Young,Black Helmet,Sweat,No Trait,No Trait,Gold Stick,White Jersey,Black,Dosbrak,Alexander Ovechkin,9iJSSBqLBADTi7cq6pfpW88RTWZMRJsmFjc9x1fkfQHY,1111
8,Old,Russian Hat,Sweat,No Trait,No Trait,Ice Stick,Patriot,Blue,Dosbrak,Alexander Ovechkin,pDkxzG88kVnc224GPcKTgB6DJVd2P9DxW6E9zeedz78,1112
8,Standard,Black Helmet,No Trait,No Trait,Bruised Eye,Raining Pucks,Solana Jersey,Black,Dosbrak,Alexander Ovechkin,58dzeFyHngnFHkiGChvTiD7ZCmkwnUkuocszfoLMkN4u,1113
8,Standard,Russian Hat,Sweat,No Trait,No Trait,Diamond Stick,Red Jersey,Black,Dosbrak,Alexander Ovechkin,6R3wL89jY9WtsFWXNWXB3qLyHKKoJji5avvfxNvppr9m,1114
8,Standard,No Trait,No Trait,Gold Teeth,Wayfarers,Gold Stick,Patriot,Black,Dosbrak,Alexander Ovechkin,8GMJQDomAYJFcY47oqDDkZZLcwZnksmxWELi3z9YiJy2,1115
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Bloody Glove,Suit,Blue,Dosbrak,Alexander Ovechkin,9rJnWUZPe74nUyWCryo14LKoAT1fWLikVPiQZMemmJUG,1116
9,Standard,Black Helmet,Sweat,Gold Teeth,No Trait,Raining Pucks,Red Jersey,Green,Dosbrak,Alexander Ovechkin,B3iVdZnQbput9HUQvjgovQMSWELGHpqQtE887gBJzVy9,1117
7,Young,No Trait,Sweat,No Trait,Wayfarers,No Trait,Blue Jersey,Orange,Dosbrak,Alexander Ovechkin,DeJh4TvSLt382eL9gAFt52oizHMZ7fK223hde65x46TH,1118
6,Old,No Trait,No Trait,No Trait,No Trait,Dentist,White Jersey,Red,Dosbrak,Alexander Ovechkin,EbQy13gnBfu4CAmDNi4Fj4YBFWaPFpsnaZQ5YRA1vVjr,1119
9,Standard,Ba Snapback,Sweat,No Trait,Bruised Eye,Gold Glove,Blue Jersey,Red,Dosbrak,Alexander Ovechkin,GSwR1H3VWAGgR5Xqc3Y6NxkbCn6rLs37q7rigP4XD6hQ,1120
7,Old,No Trait,Bloody,No Trait,No Trait,Raining Pucks,Patriot,Orange,Dosbrak,Alexander Ovechkin,J3q9vDpp4qUn8CRDQeAf86X44KYWskoZ9wKUXyyvZUT4,1121
8,Standard,Ba Snapback,No Trait,Jaws,No Trait,Gold Stick,White Jersey,Red,Dosbrak,Alexander Ovechkin,3LtDudsnLvym3TTAWvC1mEeEG2mGfqEuFfZ7u82yRTjg,1122
9,Standard,Russian Hat,Sweat,No Trait,Wayfarers,Gold Stick,Black Jersey,Orange,Dosbrak,Alexander Ovechkin,8NGsTxGRmLkesLDpQNFSoXGj3H6wLTFUSNAAwg7MxDNo,1123
8,Standard,No Trait,Bloody,No Trait,Bruised Eye,Gold Glove,Blue Jersey,Black,Dosbrak,Alexander Ovechkin,8RJYDYk3ubrPC44U52WfSKjSk2fDs4jEJdAneTcYAi6N,1124
8,Standard,No Trait,Sweat,Jaws,No Trait,Diamond Glove,Red Jersey,Black,Dosbrak,Alexander Ovechkin,8Y1ysunE3nMYLf9sbasvJ4evFzo8p27Ssy5t2yKg8UAX,1125
7,Old,No Trait,No Trait,No Trait,Laser Eyes,Ice Stick,White Jersey,Black,Dosbrak,Alexander Ovechkin,8uXK3YWTKEPWNrfhDqA2CgZrS5GTaqZp2v4jzmwwGV1K,1126
9,Standard,Russian Hat,Sweat,No Trait,Wayfarers,Gold Glove,Blue Jersey,Orange,Dosbrak,Alexander Ovechkin,BiuWF7syuCXc9euZ36SxeyddrwK8wgUvwZbMbWM6iH2r,1127
9,Standard,Ba Snapback,Sweat,No Trait,Bruised Eye,Ice Stick,Red Jersey,Orange,Dosbrak,Alexander Ovechkin,CGV1AcaAzfVSjhb2gz7rNRDL4GUTHAYx8koqgX6qWCgb,1128
8,Standard,No Trait,No Trait,Jaws,Wayfarers,Gold Stick,Blue Jersey,Black,Dosbrak,Alexander Ovechkin,5LgrAyftjgWVnbk6b2aP6nodnoc5SAHfZDpXrDsycJZ5,1129
8,Standard,Ba Snapback,Bloody,No Trait,No Trait,Bloody Glove,Patriot,Red,Dosbrak,Alexander Ovechkin,64SdguP8BTSHz6tRNMqnhsyYLS8AtjxHNj8emyjD9Lwh,1130
7,Young,No Trait,Bloody,No Trait,No Trait,Gold Glove,Blue Jersey,Black,Dosbrak,Alexander Ovechkin,6A912RAF2CxjGEbFoXr1DgGCuqQRuj5cmv2jZo76eXc7,1131
7,Young,Ba Snapback,No Trait,No Trait,No Trait,Gold Stick,Patriot,Black,Dosbrak,Alexander Ovechkin,7zWCT8BQXSnzM3e3kNwFVBAw3JjBE6B3feJBba23jijd,1132
6,Young,No Trait,No Trait,Gold Teeth,No Trait,No Trait,Blue Jersey,Red,Dosbrak,Alexander Ovechkin,BttxXEDb9sApCp6oy5aAE3K1hjtWpgKptgjs5wMFpF4T,1133
8,Standard,Russian Hat,No Trait,Gold Teeth,No Trait,Gold Stick,Black Jersey,Green,Dosbrak,Alexander Ovechkin,Es9gDEB4uiji8Mx66jGiMMJ1AH4Nchz1UvcG6pQok4Zy,1134
7,Young,No Trait,Bloody,No Trait,No Trait,Gold Stick,Red Jersey,Red,Dosbrak,Alexander Ovechkin,JDUzFCEqwQGnEjoFJcCdhSdwEksPj6ex7f2BWvYBptTn,1135
8,Standard,Russian Hat,Bloody,No Trait,No Trait,Gold Glove,White Jersey,Blue,Dosbrak,Alexander Ovechkin,4pTeErJvBhyrC6s8KcKnZEMnEui7vB1CX9XzcLB3ucfA,1136
8,Standard,No Trait,Sweat,Gold Teeth,No Trait,Raining Pucks,Solana Jersey,Green,Dosbrak,Alexander Ovechkin,4wrZfiBkomKg2kBVcPYASHBEcfXNKWcYriJesvKotaZg,1137
8,Standard,No Trait,Bloody,No Trait,Wayfarers,Bloody Glove,Solana Jersey,Black,Dosbrak,Alexander Ovechkin,515AbTLC1275JehCZb5zjavC277NRaRVoEshQuPRgJyr,1138
6,Old,No Trait,No Trait,No Trait,No Trait,Raining Pucks,The Red Machine,Orange,Dosbrak,Alexander Ovechkin,6vMRXZGcCxLPmPjYfSb4qb3qcC6GxobVSVqPavcJ4but,1139
7,Standard,No Trait,Sweat,No Trait,No Trait,Dentist,White Jersey,Red,Dosbrak,Alexander Ovechkin,84aRaZ6Xir76jB1rFmuxeedT77UtnqTg3SXXFMhvftjG,1140
8,Young,No Trait,Sweat,No Trait,Bruised Eye,Gold Glove,White Jersey,Blue,Dosbrak,Alexander Ovechkin,98D8XF4bV39WZvGRmnroBKFCai5e7Sm5Zs6ockzvzGkT,1141
6,Young,Russian Hat,No Trait,No Trait,No Trait,No Trait,Solana Jersey,Black,Dosbrak,Alexander Ovechkin,9uMabBcysDRwFaT6hUpZZMyvdXKkQEqoKntjKw1oaSZU,1142
6,Young,No Trait,No Trait,No Trait,No Trait,Bloody Glove,The Red Machine,Red,Dosbrak,Alexander Ovechkin,AqWByA8aCTzX5DJj416LUCYEaZei3hoBk3oBr9TUbaY2,1143
8,Young,Ba Snapback,No Trait,No Trait,Wayfarers,Bloody Glove,Black Jersey,Blue,Dosbrak,Alexander Ovechkin,D4MwtCNTsGJ5sAXGixtUgAxVxQVBii8cRrTFPLFo9V2B,1144
8,Young,Black Helmet,Sweat,No Trait,No Trait,Bloody Glove,Patriot,Green,Dosbrak,Alexander Ovechkin,EZG1gQY8wJgx4za8LikUy62wGNHjfohbPWt8gxXXhC1h,1145
8,Standard,Ba Snapback,Bloody,No Trait,No Trait,Bloody Glove,Blue Jersey,Red,Dosbrak,Alexander Ovechkin,J7KY6zJMMp6DXq4W3Y9bLTznGFq8yFJ2ivsigKZK5tsn,1146
8,Young,Black Helmet,Sweat,No Trait,No Trait,Raining Pucks,Black Jersey,Orange,Dosbrak,Alexander Ovechkin,sd4CnZJ96WWqZoxp1vKwj8a3RsVsboB36tRpbBo3WLa,1147
7,Old,Black Helmet,No Trait,No Trait,Wayfarers,No Trait,Blue Jersey,Orange,Dosbrak,Alexander Ovechkin,7bwq6CKwRJ9vcRRNRQdcXde3rF3WaKYdVkDiXyysM5VU,1148
8,Standard,No Trait,No Trait,Jaws,Bruised Eye,Raining Pucks,Black Jersey,Orange,Dosbrak,Alexander Ovechkin,ALsckg8zfmsFVf7fK6kFjx8oVsTU25Y7zpe8U5F1d5Sh,1149
7,Standard,Ba Snapback,No Trait,Gold Teeth,No Trait,No Trait,Patriot,Red,Dosbrak,Alexander Ovechkin,CyXYoEskoELTvD4D5tWX1SZDpezK5PtPFZxU6daK96cK,1150
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Dentist,Red Jersey,Black,Dosbrak,Alexander Ovechkin,HfRX1nxyqrBYaaDiPBahxvXpD4rANgooeaneLAm657NK,1151
7,Old,Gold Helmet,No Trait,No Trait,No Trait,Bloody Glove,Red Jersey,Green,Dosbrak,Alexander Ovechkin,2XH2gZXKqypbv8ajbJtMeJ976srt2coq7CpCK8Mm3Zxn,1152
7,Standard,No Trait,Sweat,No Trait,No Trait,Dentist,White Jersey,Black,Dosbrak,Alexander Ovechkin,4LvvbhZ6jiY1YeJGj8oEKZMfoYpGXBnCeEz3rfykhgiK,1153
7,Standard,Gold Helmet,No Trait,No Trait,No Trait,Ice Stick,Black Jersey,Orange,Dosbrak,Alexander Ovechkin,78LczS8dZAssMzV3gFDod66VuJvuF1BA7wjCMgrxW4qd,1154
8,Standard,Black Helmet,Bloody,No Trait,No Trait,Raining Pucks,Black Jersey,Orange,Dosbrak,Alexander Ovechkin,7wsRff2wFEdutvtoonzMYZVm4pwHFevniko5HMQGB2SV,1155
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,Bloody Glove,The Red Machine,Red,Dosbrak,Alexander Ovechkin,A2usbGLcS6yrkohemJC8NAXCmK8CXLL9oYT9hcTDVKrx,1156
8,Young,No Trait,Sweat,No Trait,Wayfarers,Raining Pucks,Patriot,Black,Dosbrak,Alexander Ovechkin,ArSCXgJ8tg1CsBB6QkJ9BNbqse57ExVsz6mGAmDZjKQa,1157
6,Young,Russian Hat,No Trait,No Trait,No Trait,No Trait,Blue Jersey,Orange,Dosbrak,Alexander Ovechkin,C1RagorfV5Vi39G7jVNKjxLarUdsi1VmgT7mESSJwPM3,1158
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Diamond Stick,Blue Jersey,Blue,Dosbrak,Alexander Ovechkin,D9ZtErsomVZW2YBZQVGeSV2GmknNhn3hAhFmikARWBqv,1159
7,Old,Ba Snapback,No Trait,No Trait,No Trait,Diamond Glove,White Jersey,Red,Dosbrak,Alexander Ovechkin,DhEoVhfVq9NGs3SPCXU1uYx6Jr3WpHN7Hw7jnnGSb2VG,1160
7,Old,No Trait,No Trait,Jaws,No Trait,Bloody Glove,Solana Jersey,Blue,Dosbrak,Alexander Ovechkin,EZscfu7CrRYYKLHSgJJhNM2mBczoM7ALT8HoJrjNU8yj,1161
7,Old,Russian Hat,No Trait,No Trait,No Trait,Raining Pucks,Solana Jersey,Orange,Dosbrak,Alexander Ovechkin,GH4ipPJd4rC5mcPB8iW6qBmDcmLFFNk2ZYKNETLYQXAE,1162
7,Young,No Trait,Sweat,No Trait,No Trait,Diamond Glove,White Jersey,Green,Dosbrak,Alexander Ovechkin,Nc9RweyFGyWEFuEtDLw52gtPZREkhx9NGE6pzAYKaGx,1163
7,Standard,Gold Helmet,No Trait,No Trait,No Trait,Raining Pucks,Black Jersey,Blue,Dosbrak,Alexander Ovechkin,3dYuywcFsNJB9YCNzPE5otsbNPsvx9NEBg7S7aTc17SG,1164
8,Standard,Ba Snapback,No Trait,No Trait,Bruised Eye,Gold Glove,Solana Jersey,Green,Dosbrak,Alexander Ovechkin,6VZ7E7ZqRoknmM8PxBNhiiAxBTdn6UtEejHFEyzhiXyf,1165
7,Young,No Trait,No Trait,Jaws,No Trait,Gold Stick,Black Jersey,Red,Dosbrak,Alexander Ovechkin,6iKPFuYeh3xXZvsZRMNLqZWA9NMEBPiM2C8FXEa7wPgo,1166
7,Standard,No Trait,Sweat,No Trait,No Trait,Raining Pucks,The Red Machine,Orange,Dosbrak,Alexander Ovechkin,CXBVznHfKtCuivmvsRmdhpqPA9WxoUjdAALhJzUoE3Fi,1167
7,Old,Black Helmet,No Trait,No Trait,No Trait,Diamond Stick,Red Jersey,Black,Dosbrak,Alexander Ovechkin,FH466xt5Ahj2nZDUqV7woUZoPSjAazYyp8yJK2zDjBGT,1168
8,Young,Black Helmet,Sweat,No Trait,No Trait,Raining Pucks,Red Jersey,Orange,Dosbrak,Alexander Ovechkin,GCcB1wHsfbznZao19VhkDnVFbSaS58ERbYbrCAKJmLiB,1169
6,Old,No Trait,No Trait,No Trait,No Trait,Raining Pucks,Suit,Green,Dosbrak,Alexander Ovechkin,JCoqAYYQuMuacPHjx9m1NVggE8j4qeVz7Vq6iKWUCAu4,1170
