Attribute count,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature,Legend,mint,rank
8,Old,Hat,Haka,No Trait,No Trait,Crown Ball,Cm Jersey,Purple,Dosbrak,Jonah Lomu,EK8JEdNSAKqHZ3tbV8cXZqSQXomDZwq6FzCacevTbbWC,882
7,Old,No Trait,No Trait,Solana Mouthguard,Wayfarers,No Trait,Blue Suit,Blue,Dosbrak,Jonah Lomu,J16Rn5C13N6o6GUmsbphBUxLdED3bUijRCxAS5i17L4t,883
7,Standard,No Trait,Sweat,No Trait,No Trait,Old Ball,Yellow Jersey,Red,Dosbrak,Jonah Lomu,4yfVeHy6Fx4o9xeSVvrf2XUhKokA4rDzMGmSghryg6zJ,884
7,Standard,No Trait,No Trait,Solana Mouthguard,Eye Injury,No Trait,Shirt,Blue,Dosbrak,Jonah Lomu,5UHRdH9WPwt9Qe6MxQwpHhdDDguAyGvHUQdx57VdkHwp,885
8,Old,Hat,Sweat,No Trait,No Trait,Ball,Solana Jersey,Orange,Dosbrak,Jonah Lomu,6QrNKrvgAJV9pSJuU6Je8EJCpyFxvvSFJKiaKbFBxzAh,886
7,Old,Ba Snapback,No Trait,No Trait,No Trait,Gold Chain,Nz Away Jersey,Red,Dosbrak,Jonah Lomu,7ctyioWgb6edvPqVZTSzqSn6Giu6GfRyADgK72VmeC3B,887
8,Standard,Ba Snapback,No Trait,Solana Mouthguard,No Trait,Boots,Solana Jersey,Purple,Dosbrak,Jonah Lomu,J7gagetDyyfkPWwsro7iNAS8Gv5oX5VftWyW3RqDWRzW,888
8,Standard,Halo,No Trait,No Trait,Wayfarers,Old Ball,Solana Jersey,Orange,Dosbrak,Jonah Lomu,2zrGqniBKq3Py1cYHCc3bcPfWtija6VQqMZXYa3tUAhe,889
9,Old,Headband,Haka,No Trait,Wayfarers,Boots,Solana Jersey,Orange,Dosbrak,Jonah Lomu,7iCvo14Jyk4Jbn58zmYzrVcCAUzz5UTtMW7qzyR55jix,890
8,Young,No Trait,Haka,No Trait,Wayfarers,Nz Ball,Blue Suit,Purple,Dosbrak,Jonah Lomu,AEidDAa3f31icN3KxzteJvCvHhj8a3LZsEHNzdWCQ5Mt,891
8,Standard,Ba Snapback,No Trait,Solana Mouthguard,No Trait,Old Ball,Shirt,Orange,Dosbrak,Jonah Lomu,Cpg5JNaJWz8hby2b2riruKtdzELHkE5FNXPSBZdiqy5x,892
7,Standard,Halo,No Trait,No Trait,No Trait,Boots,Nz Jersey,Blue,Dosbrak,Jonah Lomu,FEPTe9vYgYEqg5ivYQX2RkVjpySNicnLwDf1f7Gvo4qY,893
7,Standard,No Trait,No Trait,No Trait,Eye Injury,Fire Ball,Nz Jersey,Black,Dosbrak,Jonah Lomu,kAAGBoLSvRtHTGTAV3N4QEqfSAX1DbrFb4uLbYEV3U1,894
6,Standard,No Trait,No Trait,No Trait,No Trait,Old Ball,Nz Jersey,Gold,Dosbrak,Jonah Lomu,5piYLBKdpeYKHDgS9gWtwA3AcrNfBUvoekDDCXaaPPnE,895
7,Standard,No Trait,Haka,No Trait,No Trait,Egg Ball,Yellow Jersey,Blue,Dosbrak,Jonah Lomu,8Ta3cUfqLSE6S9pCzzRvD3J9PqW6DFGqejagjLqZorFE,896
9,Standard,Hat,Haka,No Trait,Wayfarers,Egg Ball,Solana Jersey,Orange,Dosbrak,Jonah Lomu,6DEChhbkJnvw1c6HCkTUjx4yBgU2mnKSe5TWbBoxA1Z5,897
7,Standard,Headband,Sweat,No Trait,No Trait,No Trait,Cm Jersey,Black,Dosbrak,Jonah Lomu,8Bw99gQ6DYHyi6zBke1rgQrsAor8ozfAxPNMfvzoQ4rM,898
8,Standard,Ba Snapback,Sweat,No Trait,No Trait,Nz Ball,Nz Away Jersey,Red,Dosbrak,Jonah Lomu,9hLmy12SfFRRA6pdiT8595RQcATt8Z6aUXK5jYQpS6DE,899
7,Standard,No Trait,Haka,No Trait,No Trait,Fire Ball,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,CJdQZt1AUS4jQYY79VxbMWvtNW8dUtPatYySD1Mkoj7H,900
6,Old,No Trait,No Trait,No Trait,No Trait,Boots,Nz Old Jersey,Purple,Dosbrak,Jonah Lomu,Cmpiw1DaD9he5ujuJRhivc2rXTtH6c47Dewiy6NAaPij,901
7,Old,No Trait,No Trait,No Trait,Laser Eyes,Boots,Solana Jersey,Purple,Dosbrak,Jonah Lomu,FESKgxfV1KZSLu16aNp1SjKjr8KTtUmXHecxAMhCENrp,902
7,Standard,Hat,No Trait,Solana Mouthguard,No Trait,No Trait,Shirt,Black,Dosbrak,Jonah Lomu,2vbbzXD5RghL2APyt58AC9ytvP7yoq3iJG5xT3K8GaX9,903
7,Standard,No Trait,No Trait,Nz Mouth Guard,No Trait,Ball,Yellow Jersey,Purple,Dosbrak,Jonah Lomu,4EWcTL11h567cSTzGazio8uALscWtZhn2vRo1d2NMkRU,904
8,Old,Ba Snapback,No Trait,Nz Mouth Guard,No Trait,Crown Ball,Nz Jersey,Orange,Dosbrak,Jonah Lomu,4XyBmAbxKhw8aqCb6Uj95LgbQ6YrLn4YFwu7dPdW4u9c,905
8,Standard,Ba Snapback,No Trait,Solana Mouthguard,No Trait,Old Ball,Nz Away Jersey,Blue,Dosbrak,Jonah Lomu,6MMpWnA3xfE7y8YgbhzL4h3fRAgBbBbNooQ9nkPyCzwy,906
8,Old,No Trait,No Trait,Solana Mouthguard,Eye Injury,Ball,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,7jnZsPifjn5zQq5M4yi43EZkYSbQMyn1wp6x1io9ycbX,907
7,Young,Ba Snapback,Haka,No Trait,No Trait,No Trait,Blue Suit,Black,Dosbrak,Jonah Lomu,Bo2Ht474ogAGSC4QSNsNAZAovDBD4YUPNjZo2LLqvKpP,908
7,Young,No Trait,Sweat,No Trait,No Trait,Ball,Cm Jersey,Black,Dosbrak,Jonah Lomu,CcS8fo3N44yeTKfYnzeYa3arb9cdrQqBvu7uLuWLZKsD,909
7,Young,Headband,No Trait,No Trait,No Trait,Crown Ball,Cm Jersey,Black,Dosbrak,Jonah Lomu,EHMbGxk8CHthSxtXhZb1zFPSBvgwMtWYVwtwfjY8R2Ai,910
8,Old,Headband,No Trait,Nz Mouth Guard,No Trait,Old Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,ERpPSpmvh8mfZPZKYCVtyes64MUZk4mEY5AwKaskjho4,911
7,Old,No Trait,Sweat,No Trait,Eye Injury,No Trait,Solana Jersey,Blue,Dosbrak,Jonah Lomu,GfqgtQbAfognVE7VEVrbKTzrn9BZeB9gXyGv9JAXkV3c,912
8,Standard,Headband,No Trait,Solana Mouthguard,No Trait,Nz Ball,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,HDGCio1txJTHa7FFVsZBAHWHoayutSrqJJYZSiW4eyxD,913
7,Young,No Trait,Sweat,No Trait,No Trait,Boots,Solana Jersey,Black,Dosbrak,Jonah Lomu,4gemTyYi4pDhmxxDQsXgijUkrRxvcRMF2zcQk6AH1pvr,914
8,Standard,No Trait,Haka,No Trait,Eye Injury,Gold Chain,Solana Jersey,Purple,Dosbrak,Jonah Lomu,6ka1gT6QkPz693cDkJ8D6jNEwDutUqae5Dcz3rnHDx1r,915
8,Standard,Halo,Haka,No Trait,No Trait,Nz Ball,Nz Jersey,Orange,Dosbrak,Jonah Lomu,73ZgJTkiC51sFGgv8BZyE6DjZZSfWJhdJtPQpPoxtd3h,916
7,Old,No Trait,Sweat,No Trait,Eye Injury,No Trait,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,9hQYysWEMmr5Z1HQBVUpTuwJvvQPqq4PdaveD5zBvHJt,917
7,Standard,No Trait,Haka,No Trait,Laser Eyes,No Trait,Shirt,Red,Dosbrak,Jonah Lomu,9yLdAuECWiQafpyfBGa2zYAr3PbyGQkZMGL2QLRTWh6A,918
6,Standard,Halo,No Trait,No Trait,No Trait,No Trait,Cm Jersey,Purple,Dosbrak,Jonah Lomu,CSGHeByooXtKGbCnCXaCyYJX4ywiCYArYoYu5Swn2uRT,919
7,Young,Hat,No Trait,No Trait,No Trait,Crown Ball,Cm Jersey,Orange,Dosbrak,Jonah Lomu,D5Vs7X6ugwPxUs6ypZ2LaTRfithbHrcFwoG988iGeybf,920
7,Young,Hat,No Trait,No Trait,No Trait,Crown Ball,Cm Jersey,Black,Dosbrak,Jonah Lomu,Dbs5z1avEsiu7eNQSSGTcLknojk8TqdN1CoBjsUPfmWn,921
8,Standard,Headband,No Trait,Solana Mouthguard,No Trait,Crown Ball,Solana Jersey,Red,Dosbrak,Jonah Lomu,HQnxMyPXdVLukNdFZxYmrWrj8hEKqQmQ2G4GLr8isY61,922
8,Standard,Headband,Haka,No Trait,No Trait,Egg Ball,Nz Away Jersey,Purple,Dosbrak,Jonah Lomu,HugrAombDu5zmctqPpB4pAAwQ6fvLv1wFkwzicyDCwJN,923
9,Standard,Headband,Haka,No Trait,Wayfarers,Egg Ball,Nz Jersey,Red,Dosbrak,Jonah Lomu,2dbUsc1XsBiT6YJS5WwmNKSx5UM1uVnHDyF7MVFDJQkr,924
8,Standard,No Trait,Sweat,No Trait,Wayfarers,Nz Ball,Cm Jersey,Blue,Dosbrak,Jonah Lomu,4R4Lg9iKdkcckjbyVsfa3SzeKwqT5sk1TGmBrLPhAyq8,925
6,Standard,No Trait,No Trait,No Trait,No Trait,Ball,Nz Jersey,Gold,Dosbrak,Jonah Lomu,5XgD6CPRQeoQ4PcBRsvdmBakb6L3NsQYVCfFoKzd8N5t,926
8,Standard,Hat,Sweat,No Trait,No Trait,Boots,Nz Jersey,Orange,Dosbrak,Jonah Lomu,9Tj3yiAtP2bQafoLEbctT4w93qGYMmxfj22FHkf9kLyn,927
8,Standard,Halo,Haka,No Trait,No Trait,Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,AdbJhF3AxFiQYjVf9nkB7z176gT3zgNW6WsUat9obd2D,928
8,Old,No Trait,No Trait,Nz Mouth Guard,Eye Injury,Ball,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,D2SkJ6qpKHMEEzLAEiuzbPPwRs67hPUwBxCR6xhCbYLc,929
7,Young,No Trait,No Trait,Solana Mouthguard,No Trait,Ball,Nz Away Jersey,Blue,Dosbrak,Jonah Lomu,FR6sBTMo1S8RPPKVbDdLyV1CppMojcbMkDK1CukPfNcA,930
8,Young,Hat,No Trait,No Trait,Wayfarers,Ball,Nz Away Jersey,Black,Dosbrak,Jonah Lomu,GoogxW4pQkvUzNTSrZoryhSiBsiprxRBhK7a2p1TmEQ2,931
8,Standard,Ba Snapback,No Trait,No Trait,Laser Eyes,Old Ball,Nz Jersey,Red,Dosbrak,Jonah Lomu,3NQTSGS25dcxxLrj1P5oE71XRrPEDNbNUcaLYtQHXMN4,932
8,Old,Ba Snapback,Sweat,No Trait,No Trait,Nz Ball,Nz Jersey,Orange,Dosbrak,Jonah Lomu,ASgw1HriafcvfH7rYCUHfHkBCGDjk7RohAwgSXBkCbUo,933
6,Standard,No Trait,No Trait,No Trait,No Trait,Gold Chain,Yellow Jersey,Purple,Dosbrak,Jonah Lomu,BtbaPADpLAETt8LtCHkVmx6EUwE7AtVnmaJEavbCacEq,934
8,Standard,No Trait,No Trait,Solana Mouthguard,Wayfarers,Boots,Shirt,Orange,Dosbrak,Jonah Lomu,DKZcWEyPN66fhox6yptgFpbDzMcbQEJjo8AmGfhB9xg3,935
8,Standard,Halo,Haka,No Trait,No Trait,Ball,Solana Jersey,Orange,Dosbrak,Jonah Lomu,FARbJiGTrbV9ZLNMGqmfaADSiDXq9BanAsZQzqZdiMUS,936
8,Standard,No Trait,Haka,No Trait,Wayfarers,Boots,Yellow Jersey,Red,Dosbrak,Jonah Lomu,Hj1XpBG26RQzq6urWRPzAKD4BpD8BTUSxXB5JWcw6gCq,937
7,Young,Hat,No Trait,No Trait,No Trait,Nz Ball,Blue Suit,Orange,Dosbrak,Jonah Lomu,a15CWYcQhisuKizp6woRF7JELbZiP73Er7f5vDhYxsw,938
7,Standard,Halo,No Trait,No Trait,No Trait,Crown Ball,Nz Jersey,Blue,Dosbrak,Jonah Lomu,hkqE5aeWcvJiXQ7ZQmUba4HoXLTCbhdCWH6Dmm34ia7,939
9,Standard,Ba Snapback,No Trait,Solana Mouthguard,Wayfarers,Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,7DTyDniG7kDnJGnWGSMP7hUiU5aiiue8MEMLgX78Y4TC,940
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Nz Ball,Nz Old Jersey,Blue,Dosbrak,Jonah Lomu,BBmyww2MVSfpWFDK8pvKKV6j1sWaKfxAWA6X2v85ta5x,941
8,Standard,Ba Snapback,No Trait,No Trait,Wayfarers,Gold Chain,Solana Jersey,Red,Dosbrak,Jonah Lomu,CCJgxr8sttSoKQUjj2NEmfDGnrMRW98mhNAEgWcQq7qS,942
8,Standard,Ba Snapback,Haka,No Trait,No Trait,Egg Ball,Shirt,Black,Dosbrak,Jonah Lomu,F4GWWfs4pw4yNBMJFdAzCeTJ5FfHjTLaxVEqSstWnxd,943
8,Old,No Trait,No Trait,Nz Mouth Guard,Eye Injury,Crown Ball,Nz Jersey,Orange,Dosbrak,Jonah Lomu,FEFkJFVHfk5xAvM9Lmc4AnAUr1Z8aHeBabqDkuv6n7jG,944
8,Young,No Trait,Sweat,No Trait,Wayfarers,Ball,Nz Jersey,Black,Dosbrak,Jonah Lomu,FujV5TZkB3i53Gefc9YNRtCGk8QDionjrfG51kQ6gdCk,945
7,Old,No Trait,No Trait,Nz Mouth Guard,No Trait,Crown Ball,Shirt,Purple,Dosbrak,Jonah Lomu,733BdYN6z33bP4T1NvSGQnrdvnjyd5Jyp4mJCfqDBdVx,946
7,Standard,Ba Snapback,No Trait,Nz Mouth Guard,No Trait,No Trait,Blue Suit,Red,Dosbrak,Jonah Lomu,9MyUkhBpv6UdaCVBnVipRkCpFE1bHv2iVrnsA6QQ5rvb,947
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Fire Ball,Nz Jersey,Blue,Dosbrak,Jonah Lomu,9pinZU9EgARyJ1dWWcPpJ5hQTDZmpWa5DeWNRXsS8Jv6,948
6,Standard,No Trait,No Trait,No Trait,No Trait,Fire Ball,Cm Jersey,Purple,Dosbrak,Jonah Lomu,DmmM5RNC42xabpB2bJbnejE1ZdKf1xz9Fz37ZmbpCPdL,949
8,Standard,No Trait,No Trait,Solana Mouthguard,Eye Injury,Boots,Nz Jersey,Blue,Dosbrak,Jonah Lomu,Dsm1TCVkxXiUZ61oQsZ4b3EijcLURciZ7hxS4QgW3wcD,950
6,Standard,No Trait,No Trait,Nz Mouth Guard,No Trait,No Trait,Yellow Jersey,Blue,Dosbrak,Jonah Lomu,G78uTm7SLCszko8xw1yNV36iMq8kQffeoJ9zkLPaq2PU,951
7,Standard,No Trait,Haka,No Trait,Eye Injury,No Trait,Yellow Jersey,Purple,Dosbrak,Jonah Lomu,GrNYuhNTSArh9vA5wphNDtmmzWBtEFrrFqD3DtTjcnrh,952
7,Standard,Halo,No Trait,No Trait,No Trait,Boots,Solana Jersey,Black,Dosbrak,Jonah Lomu,7cC3wszm53tLSXxq5xDbKywgEnCyst3KYgdSBsMSxGbU,953
6,Old,No Trait,No Trait,No Trait,No Trait,Fire Ball,Nz Away Jersey,Black,Dosbrak,Jonah Lomu,8bXUg5FHSF1GMqHZmcgvGuFxCVwTwTzBVfHhbyc3PwKe,954
7,Young,Headband,No Trait,No Trait,No Trait,Boots,Solana Jersey,Blue,Dosbrak,Jonah Lomu,BWtTpHprz8zRRiEWPTbHxgK61CeUNcY3Yp8fjzmZzmWk,955
8,Standard,No Trait,No Trait,Solana Mouthguard,Wayfarers,Crown Ball,Blue Suit,Black,Dosbrak,Jonah Lomu,DN4LRsDN1XcAGvMd5hnQjXPeKJFc3kMsNBexyeHA3gM2,956
8,Standard,Hat,Sweat,No Trait,No Trait,Nz Ball,Nz Jersey,Purple,Dosbrak,Jonah Lomu,Gw1ihYdW11gGYcagoYrPTgAZpZ6XJuocXuqZEKuT1LRt,957
9,Standard,Headband,Haka,No Trait,Wayfarers,Boots,Nz Away Jersey,Black,Dosbrak,Jonah Lomu,J56SHn6X699xZ922RhZPqwWoM4tmbzCG1Eb7MdmpCoPY,958
8,Old,No Trait,No Trait,Solana Mouthguard,Eye Injury,Nz Ball,Solana Jersey,Orange,Dosbrak,Jonah Lomu,LbTDpcWQ4rU2qHvkiCYSjJ7dhYYuh6gXcmxh1JiHdyd,959
7,Standard,No Trait,No Trait,Nz Mouth Guard,No Trait,Egg Ball,Blue Suit,Red,Dosbrak,Jonah Lomu,4nVax9UhqpURrRfAyi9Q7PaWCL53Rs3RnqXJRnvvocq7,960
6,Standard,No Trait,No Trait,No Trait,No Trait,Fire Ball,Shirt,Red,Dosbrak,Jonah Lomu,7guXQSGnUE57eZhEvH3oMobi4deCiH5dDjjkXZQJ5yVc,961
9,Standard,Headband,Haka,No Trait,Wayfarers,Crown Ball,Nz Away Jersey,Red,Dosbrak,Jonah Lomu,DxyNqANqfEnQ3gXfJrCamciaEsE1kQ4BeMHvcVnBHzf5,962
8,Old,No Trait,No Trait,Solana Mouthguard,Wayfarers,Crown Ball,Solana Jersey,Purple,Dosbrak,Jonah Lomu,FkPr5zLcFabVCdHwns3tmsLinTqaod99aPwxj977U9PT,963
8,Old,Hat,No Trait,No Trait,Wayfarers,Crown Ball,Cm Jersey,Orange,Dosbrak,Jonah Lomu,wW8dJEZMYSXfn6oLP4199rG5ady2EwV1se1CXZYh39B,964
7,Standard,No Trait,No Trait,Solana Mouthguard,No Trait,Gold Chain,Nz Jersey,Blue,Dosbrak,Jonah Lomu,3NirCtNEeqJYueDD53oUe2pzBxWXZutKAJ16xYJmcT2C,965
8,Standard,Hat,Haka,No Trait,No Trait,Crown Ball,Shirt,Blue,Dosbrak,Jonah Lomu,8ePcdMYjhU7nFq4LkS4aa4AfFPd5rnP9ia41PVmDjMaS,966
7,Standard,Hat,No Trait,No Trait,No Trait,Egg Ball,Blue Suit,Blue,Dosbrak,Jonah Lomu,AiJGptehj17kqfcsLPQACSVpYcnsz1BAxHknC7ohzeRF,967
8,Standard,Hat,Sweat,No Trait,No Trait,Old Ball,Nz Jersey,Blue,Dosbrak,Jonah Lomu,BHxzBZFaxQC53LCD25W1cqs59UvwWL4AZeEX9VnZQuwE,968
7,Old,No Trait,No Trait,No Trait,Eye Injury,Old Ball,Yellow Jersey,Red,Dosbrak,Jonah Lomu,Bgnj6UsDW6BjGmsxsW72TTNvNJpDTwVKwy1vXmyCXog,969
8,Old,Headband,No Trait,No Trait,Wayfarers,Nz Ball,Blue Suit,Orange,Dosbrak,Jonah Lomu,J5TEGTCAkmE7vdkjTdAvdTaJhd4BGVnnXrPF3AMr1KN7,970
8,Standard,Headband,Sweat,No Trait,No Trait,Nz Ball,Solana Jersey,Orange,Dosbrak,Jonah Lomu,2aFUHDrd6gFTcAeUedGnC5bVhLvDUt8cD8s8K9i1GZJF,971
8,Standard,Hat,No Trait,Nz Mouth Guard,No Trait,Old Ball,Solana Jersey,Blue,Dosbrak,Jonah Lomu,3aUi2xxEh256ALTzCNFRqWm5YBoj6phrZ3BUFqMtRg4k,972
7,Young,No Trait,No Trait,No Trait,Eye Injury,Ball,Blue Suit,Blue,Dosbrak,Jonah Lomu,5XmCKo6SwXTKxbh9zJKmMBHLr1UgAaGAKQXWYQMSd8iF,973
6,Standard,Halo,No Trait,No Trait,No Trait,No Trait,Nz Away Jersey,Blue,Dosbrak,Jonah Lomu,7pVJqzEYV1SbfNun4MUcLoaceETvH99QA1yTcNtxKRPn,974
9,Standard,Ba Snapback,No Trait,Solana Mouthguard,Wayfarers,Old Ball,Nz Jersey,Black,Dosbrak,Jonah Lomu,9iWKf723aBKikx7tDUG6X1EkRmNfz4AJhMiSNgS1Diiv,975
8,Standard,No Trait,No Trait,Solana Mouthguard,Eye Injury,Old Ball,Cm Jersey,Orange,Dosbrak,Jonah Lomu,BEaD6Pq9dWNpbXd592PDwEezVDn9Nyj5CHVRsdCsTMhB,976
6,Old,No Trait,No Trait,No Trait,No Trait,Egg Ball,Yellow Jersey,Purple,Dosbrak,Jonah Lomu,C7UBZTzzn917bSeMVNUx2WKavw6usdHPLFMs4dBG4C7J,977
8,Young,Ba Snapback,Haka,No Trait,No Trait,Ball,Nz Away Jersey,Red,Dosbrak,Jonah Lomu,FVoMbf6f3fBg9Msn3ZMZJMwcqDYMNGGi7HtV1AAR1zCC,978
8,Standard,Ba Snapback,No Trait,Nz Mouth Guard,Wayfarers,No Trait,Nz Jersey,Purple,Dosbrak,Jonah Lomu,6U7om29YQFsaD9ez5zp9pFaSXbChSuxum1DJ5r8pe2Th,979
6,Old,No Trait,No Trait,No Trait,Laser Eyes,No Trait,Blue Suit,Black,Dosbrak,Jonah Lomu,92PvnCYfSNteCAJJQRidbrxPFHYbu7t1mqr2iahXSqCx,980
5,Standard,No Trait,No Trait,No Trait,No Trait,No Trait,Shirt,Blockasset,Dosbrak,Jonah Lomu,AtbcHB7FyXtMnAgxF9rYpVkU67WHXn3p5SjAfw3msZvE,981
7,Old,No Trait,No Trait,No Trait,Wayfarers,Boots,Yellow Jersey,Red,Dosbrak,Jonah Lomu,DVdtnsJw1QdnyCAstP2Nvm37o79gnaoXVP7n7q8QtM9X,982
7,Standard,No Trait,No Trait,Nz Mouth Guard,Eye Injury,No Trait,Cm Jersey,Purple,Dosbrak,Jonah Lomu,HekvcWpgqJwreNHY3FPngELWcDdiXfz6nKQTN9g6Jkjt,983
9,Standard,Hat,Haka,No Trait,Wayfarers,Ball,Cm Jersey,Purple,Dosbrak,Jonah Lomu,Hp9YugqMD3j5pbXZGjGcpSPEyHvL2Wsh1UjjtgwNXi8X,984
8,Standard,Hat,No Trait,Nz Mouth Guard,No Trait,Boots,Nz Jersey,Orange,Dosbrak,Jonah Lomu,4ee2nwXmiVKjQkp3eAAgAqXV5pszLPU8ZvayMLfEw8sQ,985
8,Old,No Trait,Sweat,No Trait,Wayfarers,Nz Ball,Solana Jersey,Purple,Dosbrak,Jonah Lomu,7D26du2KWsUCM9v8c9a2QgcBF1e5ccH1uuLwoLWGrCTy,986
7,Old,No Trait,Sweat,No Trait,No Trait,Nz Ball,Cm Jersey,Blue,Dosbrak,Jonah Lomu,C2Nd7b8XLKcis9KzYd3haCqBtpWcb6yv5kuNXfspygHu,987
7,Standard,Headband,No Trait,No Trait,No Trait,Gold Chain,Nz Away Jersey,Red,Dosbrak,Jonah Lomu,HLgKFHptsNo5f3x3DTWmdE66nyCh9Uc2k1muToxnKQHA,988
7,Standard,No Trait,Haka,No Trait,No Trait,Egg Ball,Yellow Jersey,Red,Dosbrak,Jonah Lomu,HT347unGqJjFUEh8GGRx422BFeYRJy2XXXSx46su5oq,989
6,Standard,No Trait,No Trait,No Trait,Eye Injury,No Trait,Nz Old Jersey,Red,Dosbrak,Jonah Lomu,J1K8Ru4PAYDHnbq5BgXQWezpMNxYsHf2TBQpRUxuykYA,990
7,Standard,Halo,No Trait,No Trait,No Trait,Crown Ball,Solana Jersey,Orange,Dosbrak,Jonah Lomu,6sDuQvb83ynReAudLQXULZd8T7Si64m4RaMbmURMogCc,991
7,Young,No Trait,No Trait,No Trait,Wayfarers,Gold Chain,Nz Jersey,Red,Dosbrak,Jonah Lomu,8fmmfZdHFmNvLr99EWaeufiBtKqSVUfMGiZWsKKm6kw1,992
7,Old,No Trait,No Trait,Nz Mouth Guard,No Trait,Boots,Shirt,Black,Dosbrak,Jonah Lomu,9zL38HHpwhyMdKtWji1wdngkbecTAxRxEjitPPvizF63,993
7,Young,No Trait,Haka,No Trait,Wayfarers,No Trait,Blue Suit,Blue,Dosbrak,Jonah Lomu,ATwSEmLu2Q6cr4kdY11Y6uCCXim9Sv5Ka2bmwoZqgxXQ,994
6,Young,No Trait,No Trait,No Trait,No Trait,Nz Ball,Yellow Jersey,Purple,Dosbrak,Jonah Lomu,AXfcALqCf8MwabqzBUF7GW6obfmo2rumMBCvN5EJsMQD,995
8,Old,No Trait,No Trait,Solana Mouthguard,Eye Injury,Ball,Nz Jersey,Purple,Dosbrak,Jonah Lomu,GZhnfd34H1Mm2SFjJxoE3tA96mJzRb5STdFyh8M3GNC1,996
7,Old,No Trait,No Trait,Nz Mouth Guard,No Trait,Crown Ball,Blue Suit,Red,Dosbrak,Jonah Lomu,HNZzSt36u6MDAb4n2bsMtCDuSnXKL5F4CRi1zaaBexks,997
7,Standard,Headband,No Trait,No Trait,No Trait,Nz Ball,Yellow Jersey,Red,Dosbrak,Jonah Lomu,Wycs6qNvcxe8t8enbKRJbDkpaTheDXNkC2Vn5PRggMM,998
6,Standard,No Trait,No Trait,No Trait,No Trait,Egg Ball,Nz Old Jersey,Orange,Dosbrak,Jonah Lomu,5uYECyr7j1zHxPzJLRJ8KTVks78UeiwtrrmjKdSBJ5Qd,999
7,Old,No Trait,No Trait,No Trait,Wayfarers,Nz Ball,Yellow Jersey,Blue,Dosbrak,Jonah Lomu,9x7MkEJFuEkoAEPp1JxrgwuXQGfPi1H4yvu8wRe9Scm7,1000
8,Young,No Trait,Haka,No Trait,Eye Injury,Old Ball,Solana Jersey,Blue,Dosbrak,Jonah Lomu,EPKc8xtsvNbj4ipirzBkHpwb7r1UimbyLXA4qBeLX7kC,1001
9,Standard,Ba Snapback,Haka,No Trait,Wayfarers,Egg Ball,Nz Jersey,Red,Dosbrak,Jonah Lomu,GLa5hFKgFjes8fXjPebWG1XQ5rdPovCjYEzeyid7h1i9,1002
7,Young,No Trait,No Trait,Solana Mouthguard,No Trait,Boots,Nz Jersey,Red,Dosbrak,Jonah Lomu,GYa6uKBLSTuS5eJ1SCyiAEBCoHRLhkfYXawh47cw9cab,1003
8,Standard,Ba Snapback,No Trait,No Trait,Wayfarers,Crown Ball,Blue Suit,Blue,Dosbrak,Jonah Lomu,4F4LRwpPYFsNkqijKcekKKNktpVhV3dM4Wq9yAGGvKNt,1004
7,Standard,No Trait,Haka,No Trait,Eye Injury,No Trait,Yellow Jersey,Red,Dosbrak,Jonah Lomu,5fT69UvxCuKpthZvUxaBGS2rYY7FsfoEJxe31K7JnZK7,1005
8,Young,Ba Snapback,Haka,No Trait,Wayfarers,No Trait,Nz Jersey,Orange,Dosbrak,Jonah Lomu,9yP9pQ4cLfPtHwqXue3gRNWjsHu75CCzxNHc11Emap4G,1006
8,Standard,Headband,No Trait,No Trait,Wayfarers,Boots,Shirt,Red,Dosbrak,Jonah Lomu,CG3pKo2uFR2GNAV3E3Lmi9FocwzezNQRwDHRzGSbXLrE,1007
7,Young,No Trait,No Trait,Nz Mouth Guard,No Trait,Old Ball,Nz Away Jersey,Red,Dosbrak,Jonah Lomu,D4d6t7iKatt76NzLr4wwC9FepPadmCyp2YWiGTXDX48U,1008
6,Young,Ba Snapback,No Trait,No Trait,No Trait,No Trait,Blue Suit,Blue,Dosbrak,Jonah Lomu,DuF5sJBc8KRH1gNVJyhLmNuE6F6M8EJmD3fqmcLPMo2s,1009
7,Standard,No Trait,No Trait,Nz Mouth Guard,No Trait,Gold Chain,Solana Jersey,Red,Dosbrak,Jonah Lomu,GgbNdAo94QGhovG91BMG9xUeJfsbswUvfbzWtMMMsFzt,1010
8,Standard,Ba Snapback,No Trait,Solana Mouthguard,No Trait,Crown Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,6YmgPcRNX7UzWi7AS4cxWgEpLw56LSLZCrwxtG5Upc7e,1011
