Attribute count,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature,Legend,mint,rank
7,Standard,No Trait,Red Terminator,No Trait,No Trait,Gold Gloves,Bloody Body,Black,Dosbrak,Michael Bisping,8pNJqhaEGHeSBoSqd2BtqM5XvW4v3f6bv2YAtJ81xof7,1032
8,Standard,Announcer,Bloody,Falling Mouthguard,No Trait,No Trait,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,AhJhxVeJ3QzJ7r6XjtbA6HrgzSbsnUPgUdC3XckS6cnU,1033
9,Standard,Snapback,Bloody,Cigar,No Trait,Bare Fists,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,BYeJjJVrzRaZxJkhoc4tdb3i1X69KcCxnpusjjPWMGMS,1034
7,Standard,Snapback,No Trait,No Trait,Laser Eyes,Bloody Gloves,No Trait,Red,Dosbrak,Michael Bisping,Cf8nM9HRFS8d6NzXdAp8dhPZ5orMz4G4KFf7pbWcEN4q,1035
6,Bald,No Trait,Red Terminator,No Trait,No Trait,Gold Gloves,No Trait,Black,Dosbrak,Michael Bisping,DCerzsEuuqY2nKnk15w5N5Wkd6thV3bnaV8Wgn5oKm5N,1036
6,Bald,No Trait,No Trait,Diamond Grill,No Trait,Gloves,No Trait,Mustard,Dosbrak,Michael Bisping,G92imbzifepr2GNPS6a15nh2ihzvEEGAFvowauFEW1aC,1037
7,Bald,Announcer,No Trait,Falling Mouthguard,No Trait,No Trait,Bloody Body,Purple,Dosbrak,Michael Bisping,GKLxRPrAzvhdaeFprKi2CgTmokqCSqoHqMTTFjSuzMMx,1038
6,Bald,No Trait,Bloody,Diamond Grill,No Trait,No Trait,No Trait,Mustard,Dosbrak,Michael Bisping,318nNP3B8UMPybLpjdjEa7f8odYsDW6cEY5dS2C99Zvz,1039
8,Standard,No Trait,No Trait,Cigar,Wayfarers,Gloves,Tattoo,Black,Dosbrak,Michael Bisping,4JYJba4aNBLDiHFf9exMuy8kvbA6ZnzmrHVxrRPEbp4p,1040
8,Standard,Snapback,Bloody,No Trait,No Trait,Gloves,Punk Jacket,Purple,Dosbrak,Michael Bisping,9LDsgMyL1i2tw5gU9K4QdBiWdaZaKsnh8RZEX5RNXFWJ,1041
7,Standard,No Trait,Bloody,No Trait,No Trait,199 Belt,Suit,Teal,Dosbrak,Michael Bisping,CqEQLRZZvdBxt6EGQht81vW2VdbcnSbR21K7EjNHh5Hy,1042
7,Standard,Announcer,No Trait,No Trait,No Trait,Sol Gloves,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,D2QpVvPkQE13sc3mZhq5vHwYKNxAMH1SrbD7b1b5N1iD,1043
8,Bald,No Trait,No Trait,Cigar,Wayfarers,Bloody Wraps,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,Gmtz1v2bQca5jcvC6Vgpz8XZZxRhmNapMRHvXzFmK2Aq,1044
8,Standard,No Trait,Bloody,No Trait,Wayfarers,Bloody Wraps,Punk Jacket,Purple,Dosbrak,Michael Bisping,3mAnew499ss8S7Cpr7nnEcy7FZkb6eZG8jqiug3veWd4,1045
7,Standard,Announcer,No Trait,No Trait,No Trait,Gold Gloves,Jiu Jitsu Robe,Teal,Dosbrak,Michael Bisping,5B1WG1YD38o3akHtYKsqQLF7EKTuDgF6MhNnmPbyqZHa,1046
6,Standard,Dj Mikey B,No Trait,No Trait,No Trait,Bare Fists,No Trait,Black,Dosbrak,Michael Bisping,9Xj4K1tfQCsQkY5jocpNGtLXHr2SNpWHeZybm352Sffn,1047
7,Bald,No Trait,Red Terminator,No Trait,Wayfarers,No Trait,Suit,Mustard,Dosbrak,Michael Bisping,9xbJ7QM5UqApAQw2oAHjzukiKPtGj94faqoEAYpfJsut,1048
7,Standard,No Trait,Red Terminator,No Trait,No Trait,Bloody Wraps,Punk Jacket,Red,Dosbrak,Michael Bisping,CtVsDGvF8RLTC9LjPjdErWphXa2kSbYCHssKEWAEn8H3,1049
7,Bald,Snapback,No Trait,No Trait,No Trait,Gold Gloves,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,M7X3XPShrBobdWnQM9cqQTTRLdEhcrrKjsEZqpsQgnD,1050
8,Standard,No Trait,Red Terminator,No Trait,Wayfarers,Bare Fists,Suit,Mustard,Dosbrak,Michael Bisping,hVUWzVWYXVb5QYwFfPEzkm26xcKthoKCukVKEThAL5n,1051
7,Standard,Announcer,Red Terminator,No Trait,No Trait,Gloves,No Trait,Red,Dosbrak,Michael Bisping,4DCcQJPJLYWgPz6maF3sK6JCdNAE9PCkQrs4qPnWutVX,1052
7,Bald,Sparring Headgear,Bloody,Falling Mouthguard,No Trait,No Trait,No Trait,Mustard,Dosbrak,Michael Bisping,4vLGWpX6psJsWzu3YNTp5msjXH2K6khJmyRKe1pFWiTC,1053
6,Standard,Sparring Headgear,No Trait,No Trait,Laser Eyes,No Trait,No Trait,Purple,Dosbrak,Michael Bisping,5isz9ofHKotcipdDw3acReqRQwHmvjV5bEcHYZxZxYX9,1054
7,Bald,No Trait,No Trait,No Trait,Bruised Eye,Sol Gloves,Suit,Red,Dosbrak,Michael Bisping,A7Tk6cUzmFJGqTqn5139JNu8rLwvMxWnbsCS5V2NtNPL,1055
6,Standard,No Trait,No Trait,No Trait,No Trait,Bloody Wraps,Suit,Blockasset,Dosbrak,Michael Bisping,EWygKb3gh16MXqgZ37G4uc8WvrXqPhRv1wckb5Ef82ap,1056
7,Bald,No Trait,No Trait,No Trait,Bruised Eye,Gold Gloves,Suit,Red,Dosbrak,Michael Bisping,GHcpYMhWaffAuLbm2hQKjZzzKDxcM7uRCms9e3ycxadY,1057
7,Old Mike,No Trait,No Trait,No Trait,Wayfarers,Gloves,Tattoo,Mustard,Dosbrak,Michael Bisping,2bHPjRhENJJ2LFcA9RWYqpa8EixqHd3t7hHGwPCS2Lu1,1058
7,Bald,Snapback,No Trait,No Trait,No Trait,Sol Gloves,Suit,Black,Dosbrak,Michael Bisping,3gB8XPp369RskYBAbQsYQdRd1wYxBUVqoThsBmQbmdUn,1059
8,Standard,Announcer,No Trait,No Trait,Bruised Eye,Gloves,Bloody Body,Black,Dosbrak,Michael Bisping,3pZw3nqZawoDhfDiefCpUjdsnjHUEbWsnMT6JwXofqYN,1060
7,Bald,Sparring Headgear,No Trait,Falling Mouthguard,No Trait,Bloody Gloves,No Trait,Teal,Dosbrak,Michael Bisping,59jkuaxXhDZ1Jr1YkmzB4ffqDCBEAKUExiTSfKbng91c,1061
6,Standard,No Trait,Bloody,No Trait,No Trait,Bare Fists,No Trait,Octagon,Dosbrak,Michael Bisping,FNscxzc9aoNNAwHcpVWZn6yehuP4rvqPVoy1ZKKCmNM3,1062
7,Standard,Announcer,Bloody,No Trait,No Trait,Gold Gloves,No Trait,Black,Dosbrak,Michael Bisping,5iFZj9oQUhu9dWJNcHK7Cfm3Zq5ghgdAv1TeSXqmAtG2,1063
7,Old Mike,No Trait,No Trait,No Trait,Wayfarers,Bloody Gloves,Tattoo,Red,Dosbrak,Michael Bisping,6oqsVUYcPCoRCtEDZcf5CEvqExtjBnuvFQxNXJspchN3,1064
7,Bald,Snapback,Red Terminator,No Trait,No Trait,Gloves,No Trait,Teal,Dosbrak,Michael Bisping,7KkZGnSpi5ckNUxJ9S267JAf8rx6WM3xWB3jR1ZLKfR6,1065
7,Bald,No Trait,No Trait,Cigar,Bruised Eye,Bloody Gloves,No Trait,Mustard,Dosbrak,Michael Bisping,AjCXWvBgaanWajzHMzNFdSiWasYYQZgWPPzktYucf7Ew,1066
7,Bald,Sparring Headgear,No Trait,Falling Mouthguard,No Trait,Bloody Wraps,No Trait,Red,Dosbrak,Michael Bisping,EML3DHuEURXK6DunLsG9ksrHfNWDmfTJ2e7x1pvWzHCN,1067
8,Standard,No Trait,Red Terminator,No Trait,Wayfarers,Bare Fists,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,FcRwCgcoozrCzibv1KVHTYmR8xgU8afd8Be7SuPLJf7J,1068
7,Bald,Snapback,No Trait,No Trait,No Trait,Bloody Gloves,Tattoo,Purple,Dosbrak,Michael Bisping,HkoqMnxXZQMviyRyUMJAbr9FFjragYzgE1gfYdQott9S,1069
6,Bald,Sparring Headgear,No Trait,No Trait,No Trait,Gold Gloves,No Trait,Mustard,Dosbrak,Michael Bisping,UL8U4NRiTTmEQBXL9HkE6TgfsuWRcxtpnKBQJUuw8pG,1070
8,Bald,No Trait,Bloody,Cigar,No Trait,Bloody Gloves,Jiu Jitsu Robe,Purple,Dosbrak,Michael Bisping,iuoHt49tiKacwwNTVk1tTdPygVdAKMNrPEH9dgKQrya,1071
8,Standard,No Trait,Bloody,Falling Mouthguard,No Trait,Bloody Gloves,Punk Jacket,Red,Dosbrak,Michael Bisping,uycqh4iQ9NDmFB79pGxWjfT9BpKjWvLHaNSdU5rYQYU,1072
7,Bald,No Trait,No Trait,No Trait,Wayfarers,Bloody Gloves,Punk Jacket,Purple,Dosbrak,Michael Bisping,2mFg2URFjqjBhATJMvGxxQ2DtLjAhQAUieQpDWqtqtFY,1073
7,Standard,No Trait,Red Terminator,No Trait,No Trait,Gold Gloves,Bloody Body,Teal,Dosbrak,Michael Bisping,4bvFxFsqw56ugFy7ispxzdPCrtC1CL5zsK183sPaTQ9o,1074
7,Standard,No Trait,Red Terminator,No Trait,No Trait,Sol Gloves,Bloody Body,Teal,Dosbrak,Michael Bisping,9Zar2ByLWC6rRU1Jm1CRzMf1vwisNHJ191dDuY1zL4c5,1075
7,Old Mike,Announcer,No Trait,No Trait,No Trait,Gloves,Bloody Body,Purple,Dosbrak,Michael Bisping,EEvHuxbDs71uqr7AtYZYRSDcTtgH9t5nS7ta5eymXMgR,1076
8,Standard,No Trait,Bloody,No Trait,Wayfarers,Gold Gloves,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,EuaCgJb8kVd289CLFSChsKndpjhzCHxiq8s4xipGqjdR,1077
7,Standard,No Trait,No Trait,Cigar,No Trait,Sol Gloves,Jiu Jitsu Robe,Purple,Dosbrak,Michael Bisping,FX3qzgate4w5fjKxbMkkBHWuQMKeUJpz7Ep8PMVYbmQK,1078
8,Standard,No Trait,No Trait,Falling Mouthguard,Bruised Eye,Bare Fists,Jiu Jitsu Robe,Purple,Dosbrak,Michael Bisping,G5nzYfUUVLBvmaGpSLN3EvevnwbswrvtsFC7guX4UzHb,1079
7,Bald,No Trait,No Trait,Cigar,No Trait,Bloody Wraps,Punk Jacket,Black,Dosbrak,Michael Bisping,J69S9Gs75525utzgWAuiwFyrUHRKDSDGUwDU8oZmzj6X,1080
7,Standard,No Trait,Bloody,No Trait,No Trait,Gold Gloves,Punk Jacket,Mustard,Dosbrak,Michael Bisping,g4GJjAS4v84LueeyYLt8SB4veUmNMqHd73ogfjYXWab,1081
7,Standard,No Trait,No Trait,No Trait,Bruised Eye,Sol Gloves,Jiu Jitsu Robe,Mustard,Dosbrak,Michael Bisping,2oB5huWuHipP9kqYsz39wmaRhRLKH8D7ufFS6zX7jMcV,1082
8,Standard,No Trait,Bloody,Cigar,Wayfarers,No Trait,Tattoo,Teal,Dosbrak,Michael Bisping,9QRutkSE6xSv6WTnZhncG6fnwodzFrW9SkrXaWYZRmpt,1083
6,Standard,Dj Mikey B,No Trait,No Trait,No Trait,Bare Fists,No Trait,Red,Dosbrak,Michael Bisping,Bp4RY3VnCeUwd1CiDcJKWF69ZXXbZvGh9ANAzPJjFqmD,1084
8,Standard,No Trait,Bloody,No Trait,Laser Eyes,Bloody Gloves,Suit,Teal,Dosbrak,Michael Bisping,FMdnKLQ4wbtwPPepFGvbcM4qC9k1rdv2q8yYvGCQoP3r,1085
8,Standard,No Trait,No Trait,Falling Mouthguard,Wayfarers,Gloves,Tattoo,Teal,Dosbrak,Michael Bisping,FWBmZg9zoiSqq4qE7A5BYoNA7kaQ6dejv18yoKSfeEpc,1086
7,Old Mike,Announcer,No Trait,No Trait,No Trait,Bloody Gloves,Bloody Body,Black,Dosbrak,Michael Bisping,FpRuXbrZ9Kqr3D4LXkc7bRyDc51Cwn7qa5Lv9NSeyDBJ,1087
7,Standard,Sparring Headgear,Red Terminator,No Trait,No Trait,Bare Fists,No Trait,Black,Dosbrak,Michael Bisping,6Gkj6yiKAMQZA4ra4UdjCXdKEiTTK2UkkEU8tkJReLJn,1088
7,Bald,Sparring Headgear,No Trait,Cigar,No Trait,Bare Fists,No Trait,Mustard,Dosbrak,Michael Bisping,79Vui4rQi8gAz2zwHfMHHqkaB1Dap8wKMvwiqur2YVHc,1089
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Sol Gloves,Tattoo,Red,Dosbrak,Michael Bisping,7XZREQBo3CBh8M18UutiVzXNGXSF7QciLa79upvdMt8J,1090
8,Standard,No Trait,Bloody,No Trait,Laser Eyes,Gloves,Bloody Body,Purple,Dosbrak,Michael Bisping,7pm9N6KExbhQ9srvdKZ7oFr2M9KtE2AVkHhTrGYZTwKN,1091
7,Old Mike,Announcer,Bloody,No Trait,No Trait,Bloody Wraps,No Trait,Red,Dosbrak,Michael Bisping,9HfeUHR4XTXo5GTXFa2PsN7NB5Wp3sdJoFJBJ23wXoFa,1092
7,Bald,Snapback,No Trait,No Trait,No Trait,Bloody Wraps,Punk Jacket,Black,Dosbrak,Michael Bisping,9aJHB5jFv5rLnFpKBDahEdgk82vKAxuDd64dirqBPQ5w,1093
7,Standard,Announcer,No Trait,No Trait,No Trait,Gold Gloves,Suit,Red,Dosbrak,Michael Bisping,EGkKRGZAbiBbijqqjek3dhiywb1TkyJhTVCKd7nrZRuH,1094
6,Standard,Dj Mikey B,No Trait,No Trait,No Trait,No Trait,Bloody Body,Red,Dosbrak,Michael Bisping,Fu2Z14opnAKnNtsrLMxiiebumi9qBziizBMsYwuh5ohp,1095
7,Bald,No Trait,Bloody,No Trait,No Trait,Sol Gloves,Tattoo,Red,Dosbrak,Michael Bisping,Hgq3TrE18vhSDFMbtKXUYdSe6qukJkTCTDhqCUDjzXY2,1096
6,Bald,No Trait,No Trait,Diamond Grill,No Trait,No Trait,Jiu Jitsu Robe,Teal,Dosbrak,Michael Bisping,bZBqnpqzoGpkntnkPjDLgkg2me8jkuRTrdhrJSTjACE,1097
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Sol Gloves,Tattoo,Teal,Dosbrak,Michael Bisping,7sNUN8ERNp18ThsK3ayDR78haAnkNqp4HFkzZKVpGQdb,1098
8,Bald,Announcer,Bloody,No Trait,No Trait,Bloody Wraps,Suit,Teal,Dosbrak,Michael Bisping,DnvyDjXgchEh9EoZo91AztT1jDwwWz5DLtqnSasQWAus,1099
7,Bald,Snapback,No Trait,No Trait,No Trait,Bloody Gloves,Tattoo,Mustard,Dosbrak,Michael Bisping,Es9YjGE3HAE6wGEo96nNRNXMzdATyk4MV8iknGy3tDUW,1100
7,Bald,No Trait,Red Terminator,No Trait,Wayfarers,No Trait,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,3esEKGfgLgxPd8siwuJFXuW6jzLLgHbe4CogXMHSnJao,1101
7,Standard,Announcer,No Trait,No Trait,No Trait,Bloody Wraps,Tattoo,Mustard,Dosbrak,Michael Bisping,9DxhUiNCL4rdBeGMnL7eQHXcfZ2AjsDjxqTCt7nFFCrf,1102
8,Standard,No Trait,Bloody,No Trait,Wayfarers,Gold Gloves,Bloody Body,Mustard,Dosbrak,Michael Bisping,BQuGpptyeTfb6ncdYLBViLpfaQ5R98cyaumgs8iN1hjs,1103
7,Standard,Announcer,No Trait,No Trait,No Trait,Bloody Gloves,Punk Jacket,Red,Dosbrak,Michael Bisping,FJYPAHtRjEBKgzkQjcPUuERnzpeUgD2Y8miby4MkG1fm,1104
7,Old Mike,Announcer,No Trait,No Trait,No Trait,Gloves,Bloody Body,Mustard,Dosbrak,Michael Bisping,2tdcuV6tLG3mt2LoNucM8viNXEppDEgULHY8yTHiXdPx,1105
9,Standard,No Trait,Bloody,Falling Mouthguard,Wayfarers,Bloody Wraps,Bloody Body,Red,Dosbrak,Michael Bisping,7K46xP8aiPjQyUpjM14cHeDN9kv31yv6ZS9gAHFVriBA,1106
6,Bald,No Trait,No Trait,No Trait,No Trait,Gold Gloves,Punk Jacket,Mustard,Dosbrak,Michael Bisping,7KBrMQSNbZwHEBnvFoxNgdBV8ytfJMVBjonywHR8CByE,1107
7,Bald,No Trait,No Trait,No Trait,Bruised Eye,Gold Gloves,Bloody Body,Red,Dosbrak,Michael Bisping,8UBXpXU2aS5nYHLF9Bt1V7sgBNvRLTSmdVzbXSSs1tG8,1108
7,Bald,No Trait,No Trait,No Trait,Wayfarers,Sol Gloves,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,BBgVRDC4hsw8xjpFwBdHP7nY1k5LKjZkfvdgvHFrmEhf,1109
7,Standard,No Trait,Red Terminator,Falling Mouthguard,No Trait,Bloody Wraps,No Trait,Black,Dosbrak,Michael Bisping,D6xdwBE41Knoaz48uge4dhynkVr7CgYW134hmXiP6fM4,1110
8,Standard,Announcer,Bloody,No Trait,No Trait,Bloody Gloves,Jiu Jitsu Robe,Mustard,Dosbrak,Michael Bisping,DvHjuencCg5sW2qAb33HhNSBuuDnaPEXdkaw9fUxZknR,1111
8,Standard,No Trait,Bloody,No Trait,Wayfarers,Sol Gloves,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,FKRaUchEiffrXWY8DULstbxFsfREP9daGSEN4Hfydz52,1112
5,Bald,No Trait,No Trait,No Trait,No Trait,No Trait,Patriot Flag,Black,Dosbrak,Michael Bisping,462TUJPeTozJcawv3Bkx87E4im1ARPBJaiGRFFjHU4fA,1113
6,Standard,No Trait,No Trait,No Trait,No Trait,Gloves,Patriot Flag,Teal,Dosbrak,Michael Bisping,62ysUVupor7XH7FPg3eDX8kf3FoAuXKa6uChyPYvYu3h,1114
7,Standard,Snapback,Red Terminator,No Trait,No Trait,Bloody Wraps,No Trait,Black,Dosbrak,Michael Bisping,8QdaynYrcVtF7SYKbiZqswVzTP8pKEMj8wnKxpGnNoyR,1115
7,Standard,Announcer,No Trait,No Trait,No Trait,Bloody Wraps,Punk Jacket,Red,Dosbrak,Michael Bisping,9bJzg8pzwxDmoh5jsu85SQ5GnqHgPi1AiKzLtq4dKhka,1116
8,Standard,No Trait,No Trait,Cigar,Bruised Eye,Bare Fists,Suit,Purple,Dosbrak,Michael Bisping,9hAF9EqGYFJNvVZu6oSab7wVGHshunuJDDQMfMhqmL5y,1117
7,Old Mike,No Trait,Bloody,Falling Mouthguard,No Trait,Bloody Gloves,No Trait,Purple,Dosbrak,Michael Bisping,9uwm6ftbXjBgH3a6SCnP1ZFf51wKjLDrcX8BVfq54SNR,1118
8,Standard,Snapback,No Trait,Falling Mouthguard,No Trait,Gloves,Suit,Purple,Dosbrak,Michael Bisping,CEdQvwRJG4iSuZ4X4QTyFJMRb1Df3aaApo16aezsax2w,1119
8,Standard,No Trait,No Trait,Falling Mouthguard,Wayfarers,Bare Fists,Tattoo,Teal,Dosbrak,Michael Bisping,CaspLoMjEersXutJMBCYrT2k8mL9b7YoZ3AcDPoun8Zj,1120
7,Old Mike,Announcer,Bloody,No Trait,No Trait,No Trait,Bloody Body,Mustard,Dosbrak,Michael Bisping,DAzB44tFKoo8cct1Ut6yAtnPAa9rAEUhYT2bPTq3KfUH,1121
8,Standard,No Trait,Bloody,No Trait,Wayfarers,Sol Gloves,Jiu Jitsu Robe,Teal,Dosbrak,Michael Bisping,F3LZeUA2k8aJGDpjfxYKJV3dkhR4n4ti7NCTeUViDCxb,1122
7,Standard,No Trait,No Trait,Falling Mouthguard,No Trait,Sol Gloves,Jiu Jitsu Robe,Mustard,Dosbrak,Michael Bisping,fqJ7BtUx6qJmAGMRwyipX35Dqc3j1FWiM7ZZeZZURj9,1123
7,Standard,Sparring Headgear,Red Terminator,No Trait,No Trait,Bare Fists,No Trait,Red,Dosbrak,Michael Bisping,4tNsynnCu7yo6YiaLKXLP6FW7KnK8pZwK725GoEVyuEP,1124
7,Standard,No Trait,Red Terminator,Cigar,No Trait,Bloody Gloves,No Trait,Red,Dosbrak,Michael Bisping,B31DMPW8JUHCuyV877hp4jCFboXp7vbT83He94nH9w12,1125
7,Standard,Sparring Headgear,No Trait,Cigar,No Trait,Bloody Gloves,No Trait,Mustard,Dosbrak,Michael Bisping,ETd77QMBBb2mrgNuXJNSGVJqATLBGVdzi2V9yBXAuCza,1126
6,Old Mike,No Trait,Red Terminator,No Trait,No Trait,Bloody Wraps,No Trait,Mustard,Dosbrak,Michael Bisping,Ez29yb6uqHPzeUEjXkwpE74Eei9uWWHniAZgiB1NXYW9,1127
7,Bald,No Trait,No Trait,Cigar,Bruised Eye,Gloves,No Trait,Purple,Dosbrak,Michael Bisping,G9zbm11mK75HTAHTztUUqLNhu4advKUT7L7WNZbExD82,1128
7,Standard,Sparring Headgear,No Trait,Falling Mouthguard,No Trait,Bloody Gloves,No Trait,Mustard,Dosbrak,Michael Bisping,5D8gmCbF9yEsBzopLZtxNdiRoyhPijz8PeVGaZTxAzk1,1129
8,Standard,Announcer,No Trait,No Trait,Bruised Eye,Bare Fists,Bloody Body,Red,Dosbrak,Michael Bisping,77tgTUkZYPTw9Fv3f3si9PrkvY8zkzHZJnmS7SmnKU84,1130
8,Bald,No Trait,Bloody,Falling Mouthguard,Wayfarers,No Trait,Bloody Body,Mustard,Dosbrak,Michael Bisping,7v6GkFSM6WWTxYoLffa7uHafkNKVBh9AdHjgz9gPjWaP,1131
6,Bald,Sparring Headgear,No Trait,No Trait,No Trait,Sol Gloves,No Trait,Black,Dosbrak,Michael Bisping,9jFR4UdaVN6HpPkwPyTiHP5uVvuGqtNxHGS6fcgrStLX,1132
7,Standard,Sparring Headgear,Bloody,No Trait,No Trait,Sol Gloves,No Trait,Red,Dosbrak,Michael Bisping,AGFa5xWNN4brykeZFyaoZjH17q9Mvf9qijQTyaWuHdUF,1133
7,Standard,Sparring Headgear,Bloody,No Trait,No Trait,Gold Gloves,No Trait,Red,Dosbrak,Michael Bisping,BGBUSbFJSSzmq5CNqbMjN4ciaAj24dFpC45VUfCzDJhg,1134
8,Standard,No Trait,No Trait,Cigar,Bruised Eye,Gloves,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,EYinBRZRemA3Luw6uBJKVfGKTP2RkekFuRp1GnRzJkwt,1135
7,Standard,Sparring Headgear,Red Terminator,No Trait,No Trait,Bare Fists,No Trait,Teal,Dosbrak,Michael Bisping,FTiKxp4Le1gwypHwEQFBWB36c4qjDHgPJHPR4RMsCyk6,1136
7,Old Mike,No Trait,Red Terminator,No Trait,No Trait,Bare Fists,Suit,Red,Dosbrak,Michael Bisping,H5MZkZMfTtGJ9pmtnPAncC8kBDrgPBoQskV1Qzij38aF,1137
6,Standard,No Trait,Red Terminator,No Trait,No Trait,Gold Gloves,No Trait,Mustard,Dosbrak,Michael Bisping,3idkfwW2zqBf9c6k9Kzft1QS4c83QKyu7GoDf2X1EWnu,1138
7,Standard,Sparring Headgear,Bloody,No Trait,No Trait,Sol Gloves,No Trait,Teal,Dosbrak,Michael Bisping,4y2M47HKy149CSAd196GXPwb7thqpcsGEKaDP9xPstM1,1139
7,Standard,Sparring Headgear,Bloody,No Trait,No Trait,Gold Gloves,No Trait,Teal,Dosbrak,Michael Bisping,5G15333YgA2rRmf5SY6hoKDcgdZPMukCvLbfQTwG4AS9,1140
7,Bald,No Trait,No Trait,No Trait,Bruised Eye,Gloves,Punk Jacket,Black,Dosbrak,Michael Bisping,GRVaYFp1MQ5th2tC1PXMxGpbrS4KgvTEQP9HRPH7v146,1141
7,Standard,No Trait,Bloody,Diamond Grill,No Trait,No Trait,Bloody Body,Teal,Dosbrak,Michael Bisping,3BGEYZQPjkqCDnWu7RTH1qCyuy2nmhDELvpwWFcLrsLd,1142
6,Old Mike,Sparring Headgear,No Trait,Falling Mouthguard,No Trait,No Trait,No Trait,Teal,Dosbrak,Michael Bisping,9xRe1UNaGLPupWLkv4CKG3uH14xiW9At54eMMa7vV31q,1143
8,Standard,No Trait,Bloody,Falling Mouthguard,No Trait,Gloves,Tattoo,Mustard,Dosbrak,Michael Bisping,BmdaSKr7dFzdJ2KPoii7LNwSBPkrm2zawNbqc7LvDa9G,1144
6,Bald,No Trait,No Trait,Diamond Grill,No Trait,No Trait,Bloody Body,Black,Dosbrak,Michael Bisping,DRtZzdimdJaksmJxuqUuKqBuPxJDC6J8tQXX9rijrq4k,1145
8,Standard,Snapback,No Trait,No Trait,Bruised Eye,Bloody Wraps,Suit,Red,Dosbrak,Michael Bisping,FARzoLd7nFZYVAnDV8R3xW3eZ2uZahyykJpXq7C6MmTY,1146
7,Standard,No Trait,Bloody,No Trait,No Trait,Gold Gloves,Punk Jacket,Black,Dosbrak,Michael Bisping,HNsmEP3z62X3zFZdtgXxVU8LvAKnwiHbeVYmuRzdarpL,1147
7,Bald,Snapback,No Trait,No Trait,No Trait,Gold Gloves,Bloody Body,Red,Dosbrak,Michael Bisping,HeeyhiEdyzG2GowN4BYLWEzV3UgJ3bsMucH3RqajkEJT,1148
7,Bald,No Trait,Red Terminator,No Trait,No Trait,Bloody Wraps,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,2zfL5Mxm98Xt7SEEYBDxjsnHceB3kb2AbzdD2NudqHGD,1149
5,Bald,No Trait,No Trait,No Trait,No Trait,No Trait,Patriot Flag,Teal,Dosbrak,Michael Bisping,3kqRR3NV9vtx4Gc2LQ8cuBLDB7Xhwg9kvaLc54a4fnEv,1150
7,Standard,No Trait,No Trait,No Trait,Bruised Eye,Gold Gloves,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,Fng1daB25MS7AJ7nhxhbVT9r4ydvQGarz23BcaKGMjcg,1151
8,Standard,No Trait,Bloody,Falling Mouthguard,No Trait,Bloody Gloves,Tattoo,Teal,Dosbrak,Michael Bisping,7QE4bm9NbhmUNXqMzb5W5q9jCwixm9PHvxJHkkczE47B,1152
7,Bald,Sparring Headgear,No Trait,Falling Mouthguard,No Trait,Gloves,No Trait,Teal,Dosbrak,Michael Bisping,7cB1Qomz1kfQvNbc9cWxwmNmtnmPFAC2nQTWeF1pju1R,1153
8,Standard,Snapback,Bloody,No Trait,No Trait,Gloves,Tattoo,Mustard,Dosbrak,Michael Bisping,9Rgujs4KgV8Zi7QEKvfGrZBmWK4gVjaqjx4cZPMaj3Kx,1154
7,Bald,No Trait,No Trait,No Trait,Laser Eyes,Bare Fists,Bloody Body,Purple,Dosbrak,Michael Bisping,kqjd8buz83qj4ii6cmJ3cHf15esacDXKyKL1KqmGZ6t,1155
8,Standard,No Trait,Bloody,No Trait,Wayfarers,Gloves,Punk Jacket,Mustard,Dosbrak,Michael Bisping,4PUefyrf86ai3XuaotefX6cVYySQZxoAQ4XFZb3hAzKb,1156
7,Bald,No Trait,No Trait,No Trait,Bruised Eye,Bloody Gloves,Tattoo,Teal,Dosbrak,Michael Bisping,BAorqAv84W5oZxsgSMMaPhGtoBpiuKZHmWDssF6xEKEV,1157
7,Old Mike,Snapback,No Trait,No Trait,No Trait,Bloody Gloves,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,CBDp1Ev3TVFLDStKMjeJ5mH2sRR97gMyAWNYnMjDRkqy,1158
8,Bald,No Trait,Bloody,Cigar,No Trait,Gloves,Jiu Jitsu Robe,Purple,Dosbrak,Michael Bisping,E1xCePk5ZXPN7iQEHcdCXbPsAFDPFcrcehF26o1rFnJb,1159
6,Bald,Sparring Headgear,No Trait,No Trait,No Trait,Gold Gloves,No Trait,Red,Dosbrak,Michael Bisping,FyibBqoCtufUmPbbQP1uv4zwzNoesWeTD65jwrTTqHuc,1160
