Attribute count,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature,Legend,mint,rank
7,Standard,No Trait,Sweat,No Trait,No Trait,Pigskin Ball,Managers Jacket,Green,Dosbrak,Wayne Rooney,7QNRL5qNCt995hswa7M6dBocpxuVxwgW4qH1PnW9ffmC,1016
7,Old,Wooly Hat,No Trait,No Trait,No Trait,League Trophy,Red Jersey,Black,Dosbrak,Wayne Rooney,8ma1fibei8Xv4xThBFv7UyscCyXXREgLQwywLGcYFPkA,1017
7,Standard,No Trait,No Trait,Medal,Laser Eyes,No Trait,White Jersey,Green,Dosbrak,Wayne Rooney,ABbiJoJc5ie3BjW9B5NYE89iCsvdC9m9sz78xd8ze24x,1018
7,Young,No Trait,No Trait,No Trait,Wayfarers,Yellow Card,Training Hoodie,Orange,Dosbrak,Wayne Rooney,Dp9HTc3q9K8yi9cBXfQMqRdVrxghmvw1xiQY5Fk5QCMv,1019
5,Young,No Trait,No Trait,No Trait,No Trait,No Trait,Managers Jacket,Black,Dosbrak,Wayne Rooney,TpeEy9pW6rQe9D9yYzhVtMtidUVhm3ktFyx5ZVmX3rq,1020
6,Standard,No Trait,No Trait,No Trait,No Trait,Confetti,Managers Jacket,Green,Dosbrak,Wayne Rooney,ihunazkWcAF4zGNS5b4pMwjgfDJyBPizk2jASVC4dGY,1021
8,Standard,No Trait,No Trait,Gold Mouthguard,Wayfarers,Pigskin Ball,Suit,Orange,Dosbrak,Wayne Rooney,3N2ibaq974YipUaNfvCxuwFwNXq8XzC3Kv3kPfgKz82q,1022
8,Standard,No Trait,No Trait,Gold Mouthguard,Bloody Eye,Pigskin Ball,Blue Jersey,Red,Dosbrak,Wayne Rooney,5KvEZSUL1ekNtCYZCrwePyQo8Eot8PZt43FZd6zFWSnN,1023
7,Young,No Trait,No Trait,No Trait,Laser Eyes,Fire Ball,Red Jersey,Red,Dosbrak,Wayne Rooney,5PUtSy9NACF6guAhi5MhRFevuTw7fL3GUfucYVqz8VZY,1024
8,Standard,No Trait,Sweat,No Trait,Bloody Eye,Red Card,Training Hoodie,Orange,Dosbrak,Wayne Rooney,6rgTwbvDZrnFHGD6hxpi8d6uKgHJFhkkPb1bSwVmbEYs,1025
7,Old,No Trait,No Trait,Gold Mouthguard,No Trait,Pigskin Ball,Red Jersey,Blockasset,Dosbrak,Wayne Rooney,6v1RnjQGxCk2tWnVcbsD9KWcTP7KSJQ482JZGxaG1vM4,1026
8,Standard,No Trait,No Trait,Medal,Wayfarers,Fire Ball,White Jersey,Black,Dosbrak,Wayne Rooney,8UUwhbhKva7n9ajro2K8Uw5kNw64mhHNL49vSpg4Zf4q,1027
9,Standard,Ba Snapback,Sweat,Gold Mouthguard,No Trait,Yellow Card,White Jersey,Orange,Dosbrak,Wayne Rooney,E5LoHh3JU3VhYBu7aeD7HaPv4SZU2YYS3fGWf5u9tZZp,1028
7,Young,Title Crown,No Trait,No Trait,No Trait,Pigskin Ball,Red Jersey,Blue,Dosbrak,Wayne Rooney,GezF8qAEJy9XDViGdmfXLEuiMMkSTbqPoY3zrYqyup8K,1029
7,Young,No Trait,Sweat,No Trait,No Trait,Yellow Card,Red Jersey Torn,Orange,Dosbrak,Wayne Rooney,2ZMnkTJZiYj3D8vBBPMydV9VuwixYH44YX2HuSbhYg1m,1030
8,Old,Ba Snapback,No Trait,No Trait,Bloody Eye,Red Card,White Jersey,Red,Dosbrak,Wayne Rooney,UeKAjfVT65rS8H7dHsHo9vqvoj5n5MaLXXFJbtgywbU,1031
7,Old,Wooly Hat,No Trait,No Trait,No Trait,League Trophy,Red Jersey,Green,Dosbrak,Wayne Rooney,3CYiM61SFSM2NisAQh9yJkgiqv9kzEWtFPZcV6U1Jj7B,1032
8,Standard,No Trait,Sweat,No Trait,Laser Eyes,Pigskin Ball,White Jersey,Orange,Dosbrak,Wayne Rooney,3Dnxoc5PNw8YpB5D2o9CjnKMmkSW1oFoRHksfmAAppjY,1033
7,Standard,No Trait,No Trait,Gold Mouthguard,No Trait,Fire Ball,Suit,Blue,Dosbrak,Wayne Rooney,49FDJsxweZtH1ZNWzaZZ7EJPYNqxXqh29QzYAtmTWrJB,1034
8,Standard,No Trait,Sweat,Medal,No Trait,Red Card,Suit,Green,Dosbrak,Wayne Rooney,6jXF1Z8j8cKXGtmcst9LkvEwpDXZUbE1gwpDnT5Byp3K,1035
7,Young,No Trait,Sweat,No Trait,Bloody Eye,No Trait,Blue Jersey,Blue,Dosbrak,Wayne Rooney,7VN4PNrXck63zZfkjonbxgLp7wXTvQr195GseJjDWYmD,1036
8,Standard,No Trait,Sweat,No Trait,Wayfarers,Confetti,Training Hoodie,Blue,Dosbrak,Wayne Rooney,7VadEHYGiEDqtmhT9hkKB3z8hSU297xBBrV1Yhz2ZKvw,1037
7,Standard,No Trait,No Trait,Medal,No Trait,Confetti,Training Hoodie,Orange,Dosbrak,Wayne Rooney,Drm7MW984pnRn3gnTAaRT5zqnGHLdRmKL2d8x154qM9j,1038
8,Standard,No Trait,No Trait,Gold Mouthguard,Wayfarers,Yellow Card,Training Hoodie,Green,Dosbrak,Wayne Rooney,F4d5muzus76QBXWffY16FT2Q9oZr8N2zohpazpKVPtBy,1039
8,Standard,Winner Hat,No Trait,No Trait,Wayfarers,Yellow Card,Suit,Black,Dosbrak,Wayne Rooney,iUj5s68uk8dDnokjFT3CZtfyVbxP89FULkmkhVKiSzk,1040
8,Standard,No Trait,Sweat,Gold Mouthguard,No Trait,Red Card,Blue Jersey,Blue,Dosbrak,Wayne Rooney,uXAvxvUNNATRoM59Jrkp7g1RHSDb97DZ2MyHdvaM8sJ,1041
7,Old,Title Crown,No Trait,No Trait,No Trait,Captain Armband,Black Jersey,Orange,Dosbrak,Wayne Rooney,37FKvZ83CcXWN8hD8KHQ5yQQ2GtvhRf7eAHnnnWJRWFa,1042
8,Standard,No Trait,Sweat,Medal,No Trait,Red Card,Blue Jersey,Red,Dosbrak,Wayne Rooney,4QpQaT2TNLYvdxtyJszMvH1cJLHFsdJNmF5vc4WtBhqk,1043
7,Standard,Title Crown,No Trait,No Trait,No Trait,Yellow Card,White Jersey,Red,Dosbrak,Wayne Rooney,7NERvETs9JogoaUrqzzWoRxicFJSDqmKdmVM2dLLZ6cU,1044
6,Standard,No Trait,No Trait,No Trait,No Trait,Red Card,Red Jersey,Team,Dosbrak,Wayne Rooney,7ucpbf5xUsMLHmP47myoYEQvQPXapTDgQ8a3LV9dJsD8,1045
7,Standard,Wooly Hat,England Paint,No Trait,No Trait,No Trait,Red Jersey,Red,Dosbrak,Wayne Rooney,B2tiMqNBW2zxUM698qpu41CVFKNiJ8Fsj1hccGebmz9X,1046
9,Standard,Ba Snapback,No Trait,Gold Mouthguard,Bloody Eye,Fire Ball,Red Jersey,Black,Dosbrak,Wayne Rooney,BogJhyCL9Cz7JUWZLyz2cCn6M7BBVaoyqyih8d1C1bev,1047
7,Old,No Trait,Sweat,No Trait,Laser Eyes,No Trait,White Jersey,Blue,Dosbrak,Wayne Rooney,FdZhJD9EJvY3PP1DpgvqDDDjo691uvQSpRCkZByR6VA4,1048
8,Standard,No Trait,Sweat,No Trait,Bloody Eye,Confetti,Blue Jersey,Orange,Dosbrak,Wayne Rooney,HKNbz7wKUh7jaJPH57XRy3yQ3JhWZraC4jK1BZpmYBkx,1049
8,Young,Ba Snapback,No Trait,Medal,No Trait,Red Card,Red Jersey,Blue,Dosbrak,Wayne Rooney,EbUmNMeizAcoW2e3NJqZCjWnWk9TsJLcWi15g75D8QdW,1050
6,Standard,No Trait,No Trait,No Trait,No Trait,Yellow Card,Managers Jacket,Blue,Dosbrak,Wayne Rooney,FHJgx1XgvtbeCh8THGswdeHZfpaurHKzmniW1BSehmG1,1051
8,Standard,Wooly Hat,No Trait,No Trait,Laser Eyes,Captain Armband,Black Jersey,Black,Dosbrak,Wayne Rooney,H4GfC27u1VcuVzhjXTGH3yeXf1gvnkDMGCDnQXeDGiDi,1052
7,Standard,No Trait,No Trait,No Trait,Bloody Eye,Captain Armband,Black Jersey,Blockasset,Dosbrak,Wayne Rooney,HhFB7M36ZiSBreEnJjknYo4rjgYkoKZ82oxWbZe35W8,1053
7,Young,No Trait,No Trait,Medal,Wayfarers,No Trait,White Jersey,Orange,Dosbrak,Wayne Rooney,jBRSLLjo3hynfeKLhoc1qTwWeFiQpFhPuKY6hvuR7QA,1054
9,Young,Ba Snapback,Sweat,No Trait,Wayfarers,Yellow Card,Black Jersey,Blue,Dosbrak,Wayne Rooney,Ab8pL22N667N4wsrtqNr9tCNunXyZp7KdgU9DRrxTPUP,1055
6,Young,No Trait,No Trait,No Trait,No Trait,Fire Ball,Training Hoodie,Blue,Dosbrak,Wayne Rooney,BgGjYBpJt5cSZdEzsvbwq7Um33G3dusTSWuUL3WQnQ9p,1056
5,Standard,No Trait,No Trait,No Trait,No Trait,No Trait,Patriot Flag,Blue,Dosbrak,Wayne Rooney,31fQCWMqdf1pZLsaJ8Smh658PHcKcjHYuK7oCa224oxQ,1057
9,Young,Wooly Hat,Sweat,No Trait,Bloody Eye,Yellow Card,Red Jersey,Green,Dosbrak,Wayne Rooney,43ZohAHngxbsPWknXA68rNwgtvEYShctCWetrCpb9pmi,1058
6,Standard,No Trait,No Trait,No Trait,No Trait,Pigskin Ball,Black Jersey,Team,Dosbrak,Wayne Rooney,4QTD7Nh9q8SCYc3abAYKebCeoXWqhdsCJsUxoyTDXcYc,1059
7,Old,Title Crown,No Trait,No Trait,No Trait,Fire Ball,Red Jersey,Green,Dosbrak,Wayne Rooney,4z9SWHedAfdyaZetmfPmHDr5GAAUfhGjrsJMVjCCP8ED,1060
7,Standard,Wooly Hat,England Paint,No Trait,No Trait,No Trait,Red Jersey,Black,Dosbrak,Wayne Rooney,CyjU8WFBaHYyrCKhgoBZz6MRYsjcB3QEBiPQVzPwVqKT,1061
7,Young,Title Crown,No Trait,No Trait,No Trait,Yellow Card,Red Jersey,Black,Dosbrak,Wayne Rooney,6fnbvpkrMpMaAAU8uWD8y7s9s7PfqhK5MQNTygJAvHo7,1062
7,Standard,No Trait,No Trait,Medal,No Trait,Confetti,Suit,Orange,Dosbrak,Wayne Rooney,82Xzbkw8nJ9CaPq1EoGLhqVbhQj9vGXfzJ6vbz8F4z4j,1063
8,Standard,No Trait,No Trait,Gold Mouthguard,Wayfarers,Pigskin Ball,Blue Jersey,Orange,Dosbrak,Wayne Rooney,9kwqTsRFUkYQUtbkkknJgKSaKWuHTF2rVtYqzaaDkJiu,1064
7,Young,No Trait,No Trait,No Trait,Bloody Eye,Yellow Card,Blue Jersey,Green,Dosbrak,Wayne Rooney,49dBEAhkgPcAXAnPu2mAczpR6tvwQFkdhJesTnpu3XZB,1065
7,Standard,Wooly Hat,England Paint,No Trait,No Trait,No Trait,Red Jersey,Green,Dosbrak,Wayne Rooney,4LCvhN71pHHLT4mjdFUjCWgesFiWiA2w25Mr1goSRDTr,1066
6,Young,No Trait,No Trait,No Trait,No Trait,Fire Ball,Training Hoodie,Orange,Dosbrak,Wayne Rooney,5Kz1MoPRRxTbXzBT5KjqPGh2gmesbC3Pfrt8iqTqyqxU,1067
8,Standard,No Trait,No Trait,Gold Mouthguard,Wayfarers,Yellow Card,Blue Jersey,Red,Dosbrak,Wayne Rooney,8Yop2RT2tFNisUXNecdLm5V1DUhsKonWKWLSiRxPaMwc,1068
7,Old,No Trait,Sweat,No Trait,Bloody Eye,No Trait,Red Jersey Torn,Orange,Dosbrak,Wayne Rooney,9RYacgKjJVUHugxq1jFq6B9iszuLBb58ZufnYgijGm3,1069
8,Young,Ba Snapback,No Trait,Medal,No Trait,Captain Armband,Black Jersey,Green,Dosbrak,Wayne Rooney,Fsc4YyjnnmtZPkUAceSMnC9JZpgxaKouHfPJBk6kwzgA,1070
9,Standard,Wooly Hat,Sweat,Medal,No Trait,Fire Ball,Red Jersey,Black,Dosbrak,Wayne Rooney,5XnGMRg93ucd7gtdETaByqVstrJ88pHziJEXTzqRqxRo,1071
6,Young,Winner Hat,No Trait,No Trait,No Trait,No Trait,Training Hoodie,Orange,Dosbrak,Wayne Rooney,9FhKrdzKTXwpy4dL2tGMjworkakevdCKkLUnFNXZXpfB,1072
5,Standard,No Trait,No Trait,No Trait,No Trait,No Trait,Patriot Flag,Orange,Dosbrak,Wayne Rooney,BBGRcp32cSqiQAqfZoBuL7iKfVo4wRo5bEvLPBWcdNGB,1073
7,Old,No Trait,No Trait,No Trait,Bloody Eye,Red Card,Blue Jersey,Blue,Dosbrak,Wayne Rooney,F7dR7sNLZQ7nnqydzuRT2Ce98QLJseJpcXoCdAPLaP2B,1074
7,Old,Winner Hat,No Trait,No Trait,No Trait,Pigskin Ball,Suit,Blue,Dosbrak,Wayne Rooney,Gzvv9wY5qkb8FA8qsEZAKhP1QnoyDV9u1PjxyAs3c3mn,1075
7,Young,No Trait,No Trait,No Trait,Wayfarers,Red Card,Blue Jersey,Green,Dosbrak,Wayne Rooney,2ZqvU7neBChbFYBG5N2JpDdyQxv48ppWW8Qk4YAhXtsF,1076
9,Old,Ba Snapback,Sweat,No Trait,Wayfarers,Fire Ball,Black Jersey,Red,Dosbrak,Wayne Rooney,2btKxqrtcyFvr74babznhL74KQJsExDmnSKgssndtPws,1077
7,Standard,Winner Hat,No Trait,Gold Mouthguard,No Trait,No Trait,Training Hoodie,Black,Dosbrak,Wayne Rooney,5dqm2Afodu4jfnHmS25DLaJe2gRPVRMWMX1d8xw76SK5,1078
8,Standard,Ba Snapback,No Trait,Gold Mouthguard,No Trait,Pigskin Ball,Blue Jersey,Black,Dosbrak,Wayne Rooney,7m5U4xnZksazry33WNfotVsAtNmAG3MqiSkeJDLhwfSU,1079
8,Old,No Trait,Sweat,No Trait,Bloody Eye,Pigskin Ball,Blue Jersey,Red,Dosbrak,Wayne Rooney,8j6xH8ePquX2F3hawSfdUY7d68615JNUBSKzsp5yK2Cc,1080
9,Young,Wooly Hat,Sweat,No Trait,Wayfarers,Pigskin Ball,Red Jersey,Blue,Dosbrak,Wayne Rooney,A8dmzRyi7fH5cTGoi6rFSxd6rkbncBHiZAUHCvMcAaDt,1081
7,Old,Title Crown,No Trait,No Trait,No Trait,Captain Armband,Black Jersey,Red,Dosbrak,Wayne Rooney,Aujtxci9qSBtCJcNBpdMRtN2sW32TEGbugF6vJs4o2Zy,1082
7,Young,Wooly Hat,No Trait,No Trait,Laser Eyes,No Trait,Red Jersey,Green,Dosbrak,Wayne Rooney,DQ267y3pGTG2aAF1nCVqiCRVU6wWRmUAGseiWrYhnQoF,1083
8,Young,Ba Snapback,No Trait,No Trait,Wayfarers,Pigskin Ball,White Jersey,Green,Dosbrak,Wayne Rooney,G129YaAwwMqcFK38fMq9Rzo13ELFeyfE4QQUWmdrRUe6,1084
6,Standard,Title Crown,No Trait,No Trait,No Trait,No Trait,Blue Jersey,Black,Dosbrak,Wayne Rooney,GZwLRZf8wWxyJBdsMPURuNoJiMkndpY7k6pc2o22WQf7,1085
8,Standard,No Trait,Sweat,No Trait,Bloody Eye,Confetti,Blue Jersey,Red,Dosbrak,Wayne Rooney,GgDxyD1R9A9V4RmtZmnNTtsxanCWNtvj75EEynhDyvUN,1086
7,Young,No Trait,No Trait,No Trait,Wayfarers,Yellow Card,Suit,Red,Dosbrak,Wayne Rooney,nqdQefNoCeEDQ9SD48pV8t2kFafaLZSqBV4CiJkCcmH,1087
8,Standard,No Trait,Sweat,No Trait,Laser Eyes,Pigskin Ball,White Jersey,Black,Dosbrak,Wayne Rooney,4FAwJUKkanJeQHQfnhoYnc9D7s4mcHkTm7Nzuw9n68Xe,1088
8,Young,Wooly Hat,No Trait,Gold Mouthguard,No Trait,Red Card,Red Jersey,Black,Dosbrak,Wayne Rooney,5HzgPR583crDkUAHE44qN9FoguhMmHAhLaLk3LzGdh1D,1089
8,Standard,Title Crown,Sweat,No Trait,No Trait,Red Card,Black Jersey,Green,Dosbrak,Wayne Rooney,5v6syus7xHDEt5dEydK4bfFJzu7XB7oqBkaBJTbj7WeA,1090
8,Old,No Trait,Sweat,No Trait,Laser Eyes,Red Card,Red Jersey,Blue,Dosbrak,Wayne Rooney,757wvf9FBfKvCbZ1fB3Dg1fFFyXRS4opjcs8o89q2NDX,1091
9,Standard,Winner Hat,Sweat,Gold Mouthguard,No Trait,Captain Armband,Black Jersey,Blue,Dosbrak,Wayne Rooney,9pZuUgGGPA2wMJYrYB8pbeoq7ZgqT9FFs2ACVo9ioUYT,1092
8,Old,No Trait,No Trait,Gold Mouthguard,Wayfarers,Pigskin Ball,White Jersey,Orange,Dosbrak,Wayne Rooney,9yB7jf71S527gX6S1odzj1weLc7mt8xehFRus17cEmPb,1093
7,Old,No Trait,No Trait,No Trait,Wayfarers,Red Card,Training Hoodie,Blue,Dosbrak,Wayne Rooney,BMFPjNRj4gumEwh6Tkma7a6i3zqFuZCP2q7Eh6bpz9g8,1094
8,Young,Ba Snapback,No Trait,No Trait,Bloody Eye,Fire Ball,Red Jersey,Black,Dosbrak,Wayne Rooney,BvCtbyTzPm6USsxajMLeHCDofKVqLKUyTnHp4p4UhzzQ,1095
7,Standard,No Trait,No Trait,No Trait,Laser Eyes,Confetti,White Jersey,Black,Dosbrak,Wayne Rooney,CDHxpq6dm6zcsGNF3yGad8RLxcJe3MeS6nb8Yz4azi1X,1096
8,Young,Ba Snapback,No Trait,Gold Mouthguard,No Trait,Captain Armband,Black Jersey,Red,Dosbrak,Wayne Rooney,DWjA97Lcvn8KNb8EP8Bh7iE5UsHFjzY5AhXGcYaFVEkB,1097
7,Young,No Trait,No Trait,No Trait,Wayfarers,Yellow Card,Training Hoodie,Green,Dosbrak,Wayne Rooney,HCtTfpne4eWL24dLSauPMCc3HGczDU2NPK1Fo59BECVo,1098
8,Standard,No Trait,Sweat,Gold Mouthguard,No Trait,Yellow Card,Training Hoodie,Red,Dosbrak,Wayne Rooney,3UGp5SfXuePgPNjY2wMT8R5sQZ2HUM1jQgTWSrCAHaXT,1099
8,Standard,Ba Snapback,No Trait,No Trait,Bloody Eye,Fire Ball,White Jersey,Green,Dosbrak,Wayne Rooney,8DYdfNiByMT8rS524pxKY26FJ2XtYKzW1eGcd31kVhyK,1100
6,Standard,No Trait,No Trait,No Trait,No Trait,Pigskin Ball,Managers Jacket,Orange,Dosbrak,Wayne Rooney,9wWsa18SqNRHJ3Tjv2RYjJDtemdEtxnapSHi16sHjgNP,1101
7,Old,Winner Hat,No Trait,No Trait,Wayfarers,No Trait,Suit,Green,Dosbrak,Wayne Rooney,3sNPSvuMijoMPWziSRTFAJxspaYk59Z1XuMa7EkuhcqA,1102
9,Standard,Wooly Hat,No Trait,Gold Mouthguard,Wayfarers,Red Card,Red Jersey,Orange,Dosbrak,Wayne Rooney,8QTBaj5KtoadyGQKr2EswPatQrNxvmS4WT65fwAWW6UF,1103
6,Standard,Title Crown,No Trait,No Trait,No Trait,No Trait,Blue Jersey,Green,Dosbrak,Wayne Rooney,8sdzuv3LbLS6oHtoTG2AV2i8qqTLjYFnDJsbyeU1W5az,1104
6,Old,No Trait,No Trait,Diamond Grill,No Trait,No Trait,Red Jersey,Black,Dosbrak,Wayne Rooney,BZ7meX2uh6BWnyRnGWG9e3z1riJ8ckXQQDVhHiBLNGHH,1105
8,Standard,Wooly Hat,No Trait,No Trait,Laser Eyes,Yellow Card,Red Jersey,Blue,Dosbrak,Wayne Rooney,Cz1TVHAMR1STzQ95XfWwwep3RR73VHdobZGRPuYnVu9M,1106
8,Standard,Ba Snapback,No Trait,No Trait,Wayfarers,Pigskin Ball,Suit,Orange,Dosbrak,Wayne Rooney,2T45aKoh8rSnnsLKRmehvc2sSuXRMwNLVbY736Ran5Sr,1107
6,Standard,No Trait,No Trait,No Trait,No Trait,Yellow Card,Managers Jacket,Red,Dosbrak,Wayne Rooney,3jv3K8zzCNQeqHZEfgyU9Yy8EacsZMNCV2noGcYok96X,1108
7,Old,No Trait,Sweat,No Trait,Bloody Eye,No Trait,Red Jersey Torn,Red,Dosbrak,Wayne Rooney,4rK8uMWacAfP4947Xtwqbg8V31rGroeNLGyqrYjSDk4G,1109
6,Standard,No Trait,No Trait,No Trait,No Trait,Red Card,White Jersey,Blockasset,Dosbrak,Wayne Rooney,7FtCobMjeGC1y9o2nWuAjpRjeeXuhLcVU63ayJgjMgeC,1110
8,Standard,Title Crown,Sweat,No Trait,No Trait,Captain Armband,Black Jersey,Green,Dosbrak,Wayne Rooney,9jGH713CpFKqpH2os6eR24NHqwVRPvKXu8i2j3iv48eG,1111
8,Standard,No Trait,Sweat,Gold Mouthguard,No Trait,Fire Ball,White Jersey,Orange,Dosbrak,Wayne Rooney,BFn7U6JRVCdQ6sjn77C2m7WpJsgA9LE7bbAjBk54YWLA,1112
7,Old,No Trait,Sweat,No Trait,No Trait,Fire Ball,Suit,Orange,Dosbrak,Wayne Rooney,FHhBbJf2E6y8jefu2P9visa5BuCBzBnWm8RqDxR59UFn,1113
7,Standard,No Trait,No Trait,Medal,No Trait,Red Card,Suit,Orange,Dosbrak,Wayne Rooney,28UqkThM7id48LC4dfP5N6Tj6urBaU8teCMSHgBN1owa,1114
8,Standard,No Trait,No Trait,Gold Mouthguard,Bloody Eye,Red Card,White Jersey,Black,Dosbrak,Wayne Rooney,314PYGDwsGT9G6DaHjz4ch58WCXyE5a94azT9fFsP4DW,1115
5,Standard,No Trait,No Trait,No Trait,No Trait,No Trait,Patriot Flag,Red,Dosbrak,Wayne Rooney,5CphX7akgX9yCePNHwG64rGkr8nQcPiFdhDYwUySEoPU,1116
8,Old,Winner Hat,No Trait,Medal,No Trait,Captain Armband,Black Jersey,Black,Dosbrak,Wayne Rooney,5S5hwJvnrFkdVBa31AxKnBG1FsXZAKqnMgYmkhwWMJCV,1117
7,Standard,Wooly Hat,No Trait,No Trait,No Trait,League Trophy,Red Jersey,Orange,Dosbrak,Wayne Rooney,6XKxUvo14ikGtPyTmnvS4i8yPN75cePxF33HRM63sVHd,1118
7,Standard,Winner Hat,No Trait,No Trait,No Trait,Yellow Card,Red Jersey Torn,Orange,Dosbrak,Wayne Rooney,9QMvMu2U7m4NMVWXm8aJmx3YqTdVuAmmmeWguovc5izc,1119
8,Old,No Trait,Sweat,No Trait,Bloody Eye,Pigskin Ball,Blue Jersey,Green,Dosbrak,Wayne Rooney,9uaJx7PHj5aDCBF4KArfMRfURn6umh1pNKWimV33SQJr,1120
8,Standard,Title Crown,Sweat,No Trait,Wayfarers,No Trait,Red Jersey,Blue,Dosbrak,Wayne Rooney,BktjW9k5F8G9us2guoieGUXnRXWVk8MkWzhesCHZatYi,1121
8,Old,Ba Snapback,Sweat,No Trait,No Trait,Yellow Card,Blue Jersey,Black,Dosbrak,Wayne Rooney,HojLuSZonzQXCRjoixKKe8kVb1GogNn1fpxyhuNK9Sty,1122
9,Standard,Wooly Hat,No Trait,Medal,Wayfarers,Yellow Card,Red Jersey,Orange,Dosbrak,Wayne Rooney,53mJyDDyZRKQZxud5WADpGtnkcHBg5jeMeYJChXW9UEK,1123
9,Old,Wooly Hat,Sweat,No Trait,Bloody Eye,Red Card,Red Jersey,Red,Dosbrak,Wayne Rooney,B1LrCXWdWC2ZHj1Y2FKiWBHVruntY295UoZcifsSL98M,1124
8,Standard,Ba Snapback,No Trait,No Trait,Wayfarers,Red Card,Blue Jersey,Green,Dosbrak,Wayne Rooney,FVqLjg7VyZTrmJg5iaMpfaBeZXbeCH2pNSVgvxUBq4Dk,1125
8,Old,No Trait,Sweat,No Trait,Bloody Eye,Confetti,White Jersey,Black,Dosbrak,Wayne Rooney,H22yCnaMFffAmoTtRXwm95wZPSPhxZtNL4wFgwNpH6zH,1126
8,Standard,Winner Hat,No Trait,No Trait,Laser Eyes,Pigskin Ball,Red Jersey,Orange,Dosbrak,Wayne Rooney,3ADb4FZbX2D2sACEhtSh37YzNYr53SLC7hQG6Dwi9DUx,1127
6,Young,No Trait,No Trait,No Trait,No Trait,Red Card,Red Jersey,Blockasset,Dosbrak,Wayne Rooney,4pEkTJfSxDzYP3rLpJFM1ASzvwbe5Df7zbSwYWJJ9ac7,1128
8,Old,Winner Hat,No Trait,Medal,No Trait,Confetti,Red Jersey,Black,Dosbrak,Wayne Rooney,6qGxArLkkPLYE7Vu6fA6mRMm6gzUJ2wxgCf6GVDt2WxF,1129
7,Old,No Trait,No Trait,Gold Mouthguard,No Trait,Red Card,Blue Jersey,Green,Dosbrak,Wayne Rooney,J1cZqQt5MH4U4URKzKqLE2sf62bQ7xGKoUnf2igxUz5d,1130
7,Old,No Trait,No Trait,Gold Mouthguard,No Trait,Yellow Card,Training Hoodie,Green,Dosbrak,Wayne Rooney,9Xhd7tptmxTZCjMzwk26JxxcuXYS3hBuciTa7byYZLWi,1131
9,Old,Ba Snapback,Sweat,Gold Mouthguard,No Trait,Captain Armband,Black Jersey,Green,Dosbrak,Wayne Rooney,AVG5c1vCWAgR5TmRJv8CBwfa3VKyjtREAB5agE3qcd9D,1132
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Captain Armband,Black Jersey,Blockasset,Dosbrak,Wayne Rooney,GZ8Q2soE7NHry1nn5FxJu3sS8gjBn3pKtpYYiV3GUuTJ,1133
9,Standard,Winner Hat,Sweat,Medal,Bloody Eye,No Trait,Red Jersey,Green,Dosbrak,Wayne Rooney,7DMMgoA3B6VXZndLAeS6Y2hBpz26uqn5DN2wFCLpAinT,1134
8,Young,Winner Hat,No Trait,No Trait,Wayfarers,Confetti,Red Jersey,Black,Dosbrak,Wayne Rooney,EDyfgV2BpyWWpUZY9343S1aMQmbob3V53ZS2mRkd6KQ4,1135
9,Standard,Wooly Hat,Sweat,Gold Mouthguard,Bloody Eye,No Trait,Red Jersey,Orange,Dosbrak,Wayne Rooney,EKbA4TSxAJuvRQLNSNUKK7wULzQ4DtcPEF2otHFiSqgh,1136
6,Standard,No Trait,No Trait,No Trait,No Trait,Pigskin Ball,Red Jersey,Team,Dosbrak,Wayne Rooney,EhYT2zf4dcmjL9J6zcweKf5Uvan5ZhbyyWDATetC1cYX,1137
8,Young,Wooly Hat,No Trait,No Trait,Bloody Eye,Red Card,Red Jersey,Green,Dosbrak,Wayne Rooney,gwmtdpKX8DtWZ9Axw2iRT7u6NzrPtvGuqCKCcNbbnyh,1138
7,Standard,No Trait,No Trait,Gold Mouthguard,No Trait,Yellow Card,Red Jersey,Blockasset,Dosbrak,Wayne Rooney,128cECcT2CUdZZtT7hcuGtMpsyaaJYnsgeqzjQVJaDMx,1139
8,Standard,No Trait,No Trait,Gold Mouthguard,Wayfarers,Confetti,White Jersey,Black,Dosbrak,Wayne Rooney,3UjRfcTF4Y8CTAa8oCb6MZ2bvCqA3EH5ZYFFM9PgYJkw,1140
9,Standard,Winner Hat,Sweat,Gold Mouthguard,No Trait,Yellow Card,Black Jersey,Blue,Dosbrak,Wayne Rooney,3yxbRMnJhUJXtp2SPqtSYXHhNHUd7YEMUAmqeMphL9D9,1141
8,Young,Ba Snapback,No Trait,No Trait,Wayfarers,Confetti,Black Jersey,Red,Dosbrak,Wayne Rooney,587sdKwmtFXdmi2UPdngQBeewzSNKeDEipCgfxrhvJm2,1142
8,Old,Winner Hat,No Trait,Medal,No Trait,Confetti,Red Jersey,Green,Dosbrak,Wayne Rooney,8k7YsZTKWmDBvyvtbXsABRcRn4673XroGwWWjLoSLMpw,1143
8,Young,Winner Hat,Sweat,No Trait,No Trait,Confetti,Black Jersey,Black,Dosbrak,Wayne Rooney,BWa2xbAPtF3cA9tYMy29jbkKXL9YKmVRdKvR6WdDT1WR,1144
7,Young,No Trait,No Trait,No Trait,Bloody Eye,Red Card,White Jersey,Red,Dosbrak,Wayne Rooney,DGycapNyDfr2HYFXtYDW87iZ7mygAuJftwX5eaunQvbN,1145
